,blockNumber,erc20CoinTotalSupply,globalDebt,timestamp,hourlyredemptionPriceActual,hourlyredemptionRateActual,hourlymarketPriceEth,hourlymarketPriceUsd,activeLiquidations,currentFsmUpdate,debtCeiling,liquidationsStarted,totalAnnualizedStabilityFee,totalCollateral,Eth_price,coinAddress,coinUniswapPair,currentCoinMedianizerUpdate,debtAvailableToSettle,globalDebtCeiling,systemSurplus,totalActiveSafeCount,wethAddress,RedemptionRateAnnualizedRate,RedemptionRateHourlyRate,RedemptionRateEightHourlyRate,RedemptionPrice,RAIInUniswapV2(RAI/ETH)
541,12019995,44041495.2219894,44880959.78646752,1615502368,3.018498767438922,1.0000101282631657,0.0016727543459146748,3.0707882952733017,0,{'value': '1809.5645544'},57279856.72269153321951764148967282,99,1.019999999999999999972831879,195383.376528543280937126,1809.5645544,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '40265817.149388471271172736', 'reserve1': '67354.820628445206105817'}",{'value': '3.034450984086736415'},665576.6089207666464149047418006484,115792089237316195423570985008687.9,150865.5870346654976173372000686818,970,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0927780635633273,1.0000101282631657,1.000081028977672,3.018498767438922,40265817.14938847
542,12020291,44069495.2219894,44909139.20322,1615506252,3.01852929712727,1.0000101282631657,0.0016722526645489108,3.0612417769507916,0,{'value': '1838.87940991'},57279856.72269153321951764148967282,99,1.019999999999999999972831879,195474.676528543280937126,1838.87940991,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '40265054.863552978153213086', 'reserve1': '67333.345283784551303993'}",{'value': '3.034450984086736415'},665576.6089207666464149047418006484,115792089237316195423570985008687.9,150986.5603633915347179460404910609,972,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0927780635633273,1.0000101282631657,1.000081028977672,3.01852929712727,40265054.86355298
543,12020564,43970930.76301857,44810729.3662985,1615510066,3.0185648291478078,0.9999914215131182,0.0016768513119704408,3.028103531514141,0,{'value': '1835.76763843'},57279856.72269153321951764148967282,99,1.019999999999999999972831879,196084.676528543280937126,1835.76763843,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '39546663.626131834569108572', 'reserve1': '66313.874785532875354541'}",{'value': '3.034450984086736415'},665576.6089207666464149047418006484,115792089237316195423570985008687.9,151039.4230709967237892818425227192,970,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9276063134415824,0.9999914215131182,0.9999313741654424,3.0185648291478078,39546663.62613183
544,12021129,44335490.70920492,45174767.482374534,1615517382,3.0185167083058877,0.9999914215131182,0.0016466550505694266,2.9863044238493033,0,{'value': '1812.49199782'},57279856.72269153321951764148967282,99,1.019999999999999999972831879,196044.176528543280937126,1812.49199782,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '40386432.094815157235581033', 'reserve1': '66502.52238340656420191'}",{'value': '3.058003759254561618'},665576.6089207666464149047418006484,115792089237316195423570985008687.9,151039.4230709967237892818425227192,967,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9276063134415824,0.9999914215131182,0.9999313741654424,3.0185167083058877,40386432.09481516
545,12021599,43776145.43340061,44607243.218229294,1615523824,3.018456914373416,0.9999786449317235,0.0016459394139770784,2.9720892592125505,0,{'value': '1813.55799007'},57279856.72269153321951764148967282,99,1.019999999999999999972831879,194298.126528543280937126,1813.55799007,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '39825319.767076273445921023', 'reserve1': '65550.063478871279355451'}",{'value': '3.058003759254561618'},656576.5606597231637351650644403684,115792089237316195423570985008687.9,151230.6285510366850826973851902524,967,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8293836904980625,0.9999786449317235,0.9998291722223335,3.018456914373416,39825319.767076276
546,12022014,43844945.43340061,44664891.53522208,1615529021,3.0184076565600817,0.9999786449317235,0.0016452400253936569,2.9781011453797217,0,{'value': '1813.35'},57279856.72269153321951764148967282,99,1.019999999999999999972831879,195800.876528543280937126,1813.35,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '39901270.174855910762679484', 'reserve1': '65647.16675571909976767'}",{'value': '3.058003759254561618'},645252.5473928966518686936847354952,115792089237316195423570985008687.9,151302.4300506912261674680702644565,969,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8293836904980625,0.9999786449317235,0.9998291722223335,3.0184076565600817,39901270.17485591
547,12022764,43802890.55861484,44623032.26984801,1615539244,3.0181881100633565,0.9999948870558847,0.001679398399357868,3.023047047079963,0,{'value': '1808.85359139'},57279856.72269153321951764148967282,99,1.019999999999999999972831879,194819.937460781821490013,1808.85359139,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '39904218.259838421943773091', 'reserve1': '67015.080273199655465688'}",{'value': '3.027656549290857105'},645252.5473928966518686936847354952,115792089237316195423570985008687.9,151443.5855724146562199354866790188,968,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9561987357481538,0.9999948870558847,0.9999590971790513,3.0181881100633565,39904218.259838425
548,12022837,43942890.55861484,44763188.24663131,1615540314,3.018180218388566,0.9999948870558847,0.001679398399357868,3.0157796756468915,0,{'value': '1792.03556021'},57279856.72269153321951764148967282,99,1.019999999999999999972831879,194820.037460781821490013,1792.03556021,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '40075210.235148672057704983', 'reserve1': '67302.243922838729595282'}",{'value': '3.027656549290857105'},645252.5473928966518686936847354952,115792089237316195423570985008687.9,151458.4068339945938100556830911121,969,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9561987357481538,0.9999948870558847,0.9999590971790513,3.018180218388566,40075210.235148676
549,12023039,44700806.55861484,44894743.69111552,1615543501,3.018180218388566,0.9999948870558847,0.0016748801002374062,2.9884472063959415,0,{'value': '1792.03556021'},57279856.72269153321951764148967282,99,1.019999999999999999972831879,197854.037460781821490013,1792.03556021,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '40820332.186776219705777634', 'reserve1': '68369.16206471197165191'}",{'value': '3.027656549290857105'},18796.06994033819819701527373121583,115792089237316195423570985008687.9,151502.8177324772751508085467273542,972,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9561987357481538,0.9999948870558847,0.9999590971790513,3.018180218388566,40820332.18677622
550,12023393,44791406.54783334,44985424.46603911,1615547965,3.0181495477897564,0.9999948870558847,0.0016714410900409787,2.990492255068618,0,{'value': '1795.75'},57279856.72269153321951764148967282,99,1.019999999999999999972831879,198184.787460781821490013,1795.75,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '40867594.333641260839825886', 'reserve1': '68307.776420373870593096'}",{'value': '3.016244516056947063'},18796.06994033819819701527373121583,115792089237316195423570985008687.9,151540.5859513577028852225030225041,976,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9561987357481538,0.9999948870558847,0.9999590971790513,3.0181495477897564,40867594.33364126
551,12023587,44885906.54783334,45080043.308657944,1615550929,3.0181495477897564,0.9999948870558847,0.001680907556410492,2.980232198864675,0,{'value': '1795.75'},57279856.72269153321951764148967282,99,1.019999999999999999972831879,198610.787460781821490013,1795.75,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '40821652.865627474215099118', 'reserve1': '68617.424766999241821569'}",{'value': '3.016244516056947063'},18796.06994033819819701527373121583,115792089237316195423570985008687.9,151607.6844579684233322865143811674,977,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9561987357481538,0.9999948870558847,0.9999590971790513,3.0181495477897564,40821652.865627475
552,12024020,44875778.20645706,45070054.04499183,1615556935,3.018125416511287,1.0000010148592988,0.0017161619950846016,2.992008307090347,0,{'value': '1789.17'},57279856.72269153321951764148967282,99,1.019999999999999999972831879,198814.587460781821490013,1789.17,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '40871865.610252392005141358', 'reserve1': '70142.742428520468698117'}",{'value': '3.016244516056947063'},18796.06994033819819701527373121583,115792089237316195423570985008687.9,151692.6673279713192233054611636994,982,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0089297978108378,1.0000010148592988,1.0000081189032284,3.018125416511287,40871865.610252395
553,12024095,44891528.20645706,45085867.13530987,1615557951,3.018125416511287,1.0000010148592988,0.001716136275570325,2.9948770949072774,0,{'value': '1789.17'},57279856.72269153321951764148967282,99,1.019999999999999999972831879,199914.587460781821490013,1789.17,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '40872172.339903521386627029', 'reserve1': '70142.217613870487352143'}",{'value': '3.016244516056947063'},18796.06994033819819701527373121583,115792089237316195423570985008687.9,151707.0433673267246985616287045386,983,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0089297978108378,1.0000010148592988,1.0000081189032284,3.018125416511287,40872172.33990352
554,12024468,44997704.114172034,45193723.67771417,1615563016,3.018131070250719,1.0000010148592988,0.0017162268086016405,3.023403661415948,0,{'value': '1730.99'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,199077.970648283589230614,1730.99,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '41236098.248847857113948862', 'reserve1': '70770.497296803856584777'}",{'value': '2.991960054232222041'},20396.15089212161598491810009986342,115792089237316195423570985008687.9,151931.054700576403188868802335891,980,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0089297978108378,1.0000010148592988,1.0000081189032284,3.018131070250719,41236098.24884786
555,12024650,44831913.36321851,45028281.04406197,1615565412,3.0181341136600617,1.0000010148592988,0.0017160644738323319,3.052544442382208,0,{'value': '1749.60356558'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,198583.779035182784482432,1749.60356558,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '41050223.946401305646346843', 'reserve1': '70444.83095728054647293'}",{'value': '2.991960054232222041'},20396.15089212161598491810009986342,115792089237316195423570985008687.9,152036.4486195087597008897394310376,981,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0089297978108378,1.0000010148592988,1.0000081189032284,3.0181341136600617,41050223.946401305
556,12025186,44850813.36321851,45039296.44570218,1615572316,3.018150955487634,1.000014135462499,0.0017149492959041928,3.029474308603244,0,{'value': '1761.65740231'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,200983.779035182784482432,1761.65740231,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '41076782.118684332799789095', 'reserve1': '70444.598572447634572576'}",{'value': '2.991960054232222041'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,152134.050698955351765022446929303,982,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.1318186642139498,1.000014135462499,1.000113089294866,3.018150955487634,41076782.11868433
557,12025593,45493058.36321851,45681756.05303984,1615577535,3.0182295506078045,1.000014135462499,0.0017136094385941391,3.011988431371765,0,{'value': '1773.87687784'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,201417.779035182784482432,1773.87687784,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '41735133.761029392769197975', 'reserve1': '71517.719133888879508175'}",{'value': '2.991960054232222041'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,152208.8206350185115787709958935366,984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.1318186642139498,1.000014135462499,1.000113089294866,3.0182295506078045,41735133.76102939
558,12025746,45543058.36321851,45731816.03338687,1615579447,3.0182295506078045,1.000014135462499,0.001711543133705379,2.9892472801031773,0,{'value': '1773.87687784'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,201417.779035182784482432,1773.87687784,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '41785357.042391588142639083', 'reserve1': '71517.440935333028929595'}",{'value': '2.995218329706493425'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,152236.266368133636280165084017533,984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.1318186642139498,1.000014135462499,1.000113089294866,3.0182295506078045,41785357.04239159
559,12026367,45591458.36321851,45780390.08347977,1615587698,3.0183525438879073,1.000012471971371,0.0017120679857015185,3.007161813485432,0,{'value': '1744.48'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,201455.779035182784482432,1744.48,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '41825741.281588391387217013', 'reserve1': '71608.512626441882447742'}",{'value': '2.995218329706493425'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,152354.8259611732852892374140325225,985,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.115445400976307,1.000012471971371,1.0000997801264793,3.0183525438879073,41825741.28158839
560,12026594,45592346.36321851,45781413.044823796,1615590791,3.0183525438879073,1.000012471971371,0.0017112090581324116,3.0169642420309297,0,{'value': '1744.48'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,201495.779035182784482432,1744.48,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '41836252.7786748668525368', 'reserve1': '71590.574713185708484366'}",{'value': '2.995218329706493425'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,152399.2724789036246250132831029441,986,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.115445400976307,1.000012471971371,1.0000997801264793,3.0183525438879073,41836252.77867486
561,12027163,45100528.64115273,45289850.672905035,1615598209,3.018465709774751,1.000012471971371,0.0017106909177632482,2.9963319882767467,0,{'value': '1770.25896836'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,200305.779035182784482432,1770.25896836,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '41345750.866833107549546259', 'reserve1': '70729.800495993342232668'}",{'value': '3.008053387107505964'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,152504.7242935492762946231634892641,984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.115445400976307,1.000012471971371,1.0000997801264793,3.018465709774751,41345750.866833106
562,12027719,45169249.30193458,45358680.67622878,1615605889,3.0185025379965875,1.0000056257306815,0.001710465958873167,2.9951991611781295,0,{'value': '1741.92864916'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,202395.279035182784482432,1741.92864916,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '41417638.17510153818652366', 'reserve1': '70843.460195436942892471'}",{'value': '3.008053387107505964'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,152614.0668354401040774590110823396,984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0505157795175866,1.0000056257306815,1.0000450067316302,3.0185025379965875,41417638.17510154
563,12027871,45543249.30193458,45732843.72046573,1615608025,3.0185025379965875,1.0000056257306815,0.0017105003926256809,3.0100933802791707,0,{'value': '1741.92864916'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,202523.799035182784482432,1741.92864916,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '41789239.17510153818652366', 'reserve1': '71480.510016539663178219'}",{'value': '3.014456646544743168'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,152642.4104033321539295838232711235,985,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0505157795175866,1.0000056257306815,1.0000450067316302,3.0185025379965875,41789239.17510154
564,12028847,45550362.40065382,45740172.5568673,1615621065,3.01855421638221,1.000002206330599,0.001710377009187603,3.0341175132452087,0,{'value': '1773.3062531'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,202548.599035182784482432,1773.3062531,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '41799181.064776641024820011', 'reserve1': '71492.358296063762556812'}",{'value': '3.014456646544743168'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,152831.8925199918570492520964245321,986,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0195154187236133,1.000002206330599,1.000017650781095,3.01855421638221,41799181.064776644
565,12028998,45481360.416261494,45671440.35613282,1615622971,3.01855421638221,1.000002206330599,0.0017046346855830842,3.057685070524351,0,{'value': '1773.3062531'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,202314.599035182784482432,1773.3062531,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '41800423.471318249156234804', 'reserve1': '71254.451721270354413406'}",{'value': '3.033598799482810088'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,152831.8925199918570492520964245321,985,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0195154187236133,1.000002206330599,1.000017650781095,3.01855421638221,41800423.47131825
566,12029300,45546360.416261494,45736478.83668955,1615626536,3.0185656178188167,1.000002206330599,0.0017046346855830842,3.046492211371433,0,{'value': '1773.1441193'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,202544.599035182784482432,1773.1441193,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '41800423.471318249156234804', 'reserve1': '71254.451721270354413406'}",{'value': '3.033598799482810088'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,152910.3550015550899088611427743246,987,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0195154187236133,1.000002206330599,1.000017650781095,3.0185656178188167,41800423.47131825
567,12029617,45637859.623731375,45828059.793263696,1615630664,3.01855821967446,0.9999918845723446,0.0017032403121494495,3.088877403292391,0,{'value': '1793.74800735'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,203023.599035182784482432,1793.74800735,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '41934178.646521362097516185', 'reserve1': '71423.983527631824684639'}",{'value': '3.033598799482810088'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,152969.7215700573477710045532513762,987,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9313767280542318,0.9999918845723446,0.9999350784228116,3.01855821967446,41934178.64652136
568,12029803,45957859.623731375,46148177.064784035,1615633221,3.01855821967446,0.9999918845723446,0.0016780538967943515,3.091607601560486,0,{'value': '1793.74800735'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,203527.099035182784482432,1793.74800735,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '42255215.573387623228375405', 'reserve1': '70906.52915280846984866'}",{'value': '3.033598799482810088'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,153006.6658609874573731010497815576,988,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9313767280542318,0.9999918845723446,0.9999350784228116,3.01855821967446,42255215.57338762
569,12030146,46211192.623731375,46401632.543034084,1615637800,3.018509232896161,0.9999918845723446,0.001661893514155849,3.126273742282608,0,{'value': '1822.98259703'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,204862.608134183536249791,1822.98259703,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '42459314.177744099433685209', 'reserve1': '70562.858847498398329773'}",{'value': '3.033598799482810088'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,153073.324507466319049722678684184,989,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9313767280542318,0.9999918845723446,0.9999350784228116,3.018509232896161,42459314.1777441
570,12030554,46326192.623731375,46516731.74794934,1615643086,3.018484770425624,0.9999918845723446,0.0016510020529494583,3.094654758068994,0,{'value': '1879.99718508'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,205017.340766799715285942,1879.99718508,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '42597788.005931349995758268', 'reserve1': '70329.035448898471402396'}",{'value': '3.071725541116421243'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,153150.5028259982445726175355333828,989,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9313767280542318,0.9999918845723446,0.9999350784228116,3.018484770425624,42597788.00593135
571,12030708,46233100.238923565,46423743.16058558,1615645099,3.018448934516224,0.9999712394841965,0.0016501935118453707,3.108786171965386,0,{'value': '1881.15165963'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,205047.340766799715285942,1881.15165963,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '42514911.090540056453132753', 'reserve1': '70157.830438291993295041'}",{'value': '3.071725541116421243'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,153179.8356708105062454363602061107,990,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.777286911346574,0.9999712394841965,0.9997699390329239,3.018448934516224,42514911.09054006
572,12030949,46234700.1346994,46425441.7512919,1615648140,3.018377579570528,0.9999712394841965,0.001648772404829488,3.1047186384253367,0,{'value': '1881.15165963'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,204703.840766799715285942,1881.15165963,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '42519793.626623322838909951', 'reserve1': '70105.462390621273615318'}",{'value': '3.071725541116421243'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,153224.1489640369198921532967535432,990,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.777286911346574,0.9999712394841965,0.9997699390329239,3.018377579570528,42519793.626623325
573,12031335,46281500.1346994,46472256.545034386,1615652978,3.0182758190988146,0.9999712394841965,0.0016445065047746576,3.0951857168935764,0,{'value': '1883.89188883'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,204763.840766799715285942,1883.89188883,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '42578583.782687941110283501', 'reserve1': '70020.757994723067527739'}",{'value': '3.090839921209011268'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,153240.9732039719587820224252999662,991,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.777286911346574,0.9999712394841965,0.9997699390329239,3.0182758190988146,42578583.78268794
574,12031502,46403200.1346994,46594156.376855485,1615655208,3.0182758190988146,0.9999712394841965,0.001642834064283918,3.0987750636240525,0,{'value': '1883.89188883'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,205152.140766799715285942,1883.89188883,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '42700283.883731135527792886', 'reserve1': '70149.480918787097645068'}",{'value': '3.090839921209011268'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,153327.2700738249282179363988367448,993,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.777286911346574,0.9999712394841965,0.9997699390329239,3.0182758190988146,42700283.883731134
575,12032133,46505700.1346994,46696818.524643295,1615663932,3.0179786496063348,0.9999607224186564,0.0016334454767629168,3.1129758457362944,0,{'value': '1886.23740583'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,205135.810766799715285942,1886.23740583,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '42825037.226725204682299743', 'reserve1': '69952.36335019781012626'}",{'value': '3.090839921209011268'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,153455.0912165820538158658729754246,993,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7088733715389982,0.9999607224186564,0.9996858225422528,3.0179786496063348,42825037.226725206
576,12032298,46533200.1346994,46724476.4923094,1615666248,3.0178653460743203,0.9999607224186564,0.0016321136251160804,3.1504946313242557,0,{'value': '1910.13552591'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,205175.310766799715285942,1910.13552591,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '42852538.2149594403595791', 'reserve1': '69940.211491442818490491'}",{'value': '3.090839921209011268'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,153489.0516255019338903456077223991,993,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7088733715389982,0.9999607224186564,0.9996858225422528,3.0178653460743203,42852538.21495944
577,12032582,46631811.1346994,46823189.32094424,1615670089,3.0178653460743203,0.9999607224186564,0.0016258168114555293,3.1356010444133684,0,{'value': '1910.13552591'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,205328.849532725008714268,1910.13552591,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '42936474.282101340694213844', 'reserve1': '69806.841712468335660607'}",{'value': '3.130160930228344579'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,153545.470457143409874790144649742,993,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7088733715389982,0.9999607224186564,0.9996858225422528,3.0178653460743203,42936474.28210134
578,12033055,47286811.1346994,47478328.80060571,1615676380,3.0176089553265744,0.9999392237799893,0.001617633349491813,3.0971665404450586,0,{'value': '1936.07454202'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,206712.849532725008714268,1936.07454202,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '43587146.631536669534120924', 'reserve1': '70508.022000363450257385'}",{'value': '3.130160930228344579'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,153638.9414915165545996909709713648,994,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.5871846948973254,0.9999392237799893,0.9995138936523134,3.0176089553265744,43587146.63153667
579,12033258,47250531.11769196,47442163.08633417,1615679167,3.0174533202953118,0.9999392237799893,0.0016163001240274441,3.124532108465187,0,{'value': '1910.51482792'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,206514.849532725008714268,1910.51482792,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '43550866.614529226745177226', 'reserve1': '70391.271110566265956494'}",{'value': '3.130160930228344579'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,153680.4439854905692845144101646403,994,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.5871846948973254,0.9999392237799893,0.9995138936523134,3.0174533202953118,43550866.61452923
580,12033598,47350531.11769196,47542269.96600313,1615683548,3.01724176122546,0.9999392237799893,0.0016079534397492878,3.0789501576717018,0,{'value': '1910.89734556'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,206520.649532725008714268,1910.89734556,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '43663107.687497930397867347', 'reserve1': '70208.244196255874232687'}",{'value': '3.137571966180537575'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,153745.8211604731266824552479467261,994,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.5871846948973254,0.9999392237799893,0.9995138936523134,3.01724176122546,43663107.68749793
581,12033857,47352931.11769196,47544785.039026715,1615686878,3.0170780971207276,0.9999392237799893,0.00160747208859194,3.0619555624208417,0,{'value': '1924.53279103'},57279856.72269153321951764148967282,101,1.019999999999999999972831879,206470.649532725008714268,1924.53279103,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '43679353.103453960263012955', 'reserve1': '70213.340961553977034109'}",{'value': '3.137571966180537575'},12393.44628129375656227190678124339,115792089237316195423570985008687.9,153795.5170090785117324318487444107,994,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.5871846948973254,0.9999392237799893,0.9995138936523134,3.0170780971207276,43679353.10345396
