date,CDP opened,Mean of CDP values (in ETH),Median of CDP values (in ETH),ETH Price,DAI Price,Collateralization Ratio,DAI Transaction Volume,ETH Transaction Volume,DAI Velocity,ETH Velocity,DAI NVT based on trx volume,ETH NVT based on trx volume,DAI ClosePrice,DAI HighPrice,DAI LowPrice,DAI OpenPrice,ETH ClosePrice,ETH HighPrice,ETH LowPrice,ETH OpenPrice,Amount of Bites,"Volume of Bites, DAI",DAI Exchange Flow,ETH Exchange Flow,Stability Fee
2018-06-06,9,240.399490356445,29.4958992004395,605.742391003461,1.00682573375731,3.0041523314183,15386641.4867488,2391964.39834225,16.1612689895851,2.3338729512268,44.1719639153672,97.7000287137823,0.998017,1.01454,0.98967,1.00524,607.124,611.643,596.396,610.262,1,1304.38971460531,1.00041261805556,605.742391003461,0.5
2018-06-07,5,239.839859008789,29.6076240539551,609.098152777778,0.999836245088843,3.05511558435816,12475618.7106555,2348955.32854793,13.1013972410159,2.65687903853379,44.3464472723081,113.281733273027,0.998675,1.00737,0.991385,0.997804,605.187,616.144,601.693,607.687,0,0,0.998296586805555,609.098152777778,0.5
2018-06-08,3,240.84098815918,29.6275825500488,601.962501730104,1.00106867504262,3.00268938305987,7806630.94282721,2537057.29577936,18.8401317804611,2.7229684903295,102.05585097386,107.514203974285,1.00022,1.00582,0.989618,0.999343,601.077,608.811,595.593,605.443,0,0,0.998140572916667,601.962501730104,0.5
2018-06-09,5,240.706420898437,29.6166076660156,604.435938356165,0.942696262651754,3.19197509409068,21317652.6045611,1304864.5980789,5.20772723801015,2.92206541415789,10.3360962090486,224.371816228155,0.982891,1.00771,0.982215,1.00043,597.562,608.583,597.562,600.905,0,0,0.999456024221453,604.435938356165,0.5
2018-06-10,7,239.683410644531,29.8050708770752,561.057662068965,0.98000802918113,2.93879647472452,33500284.9160707,2082557.47638448,11.109021558388,3.1285888792964,13.9672909147745,150.551148112879,1.00362,1.05051,0.959919,0.983472,526.479,594.345,511.889,594.345,5,21110.3330355107,0.992438958333333,561.057662068965,0.5
2018-06-11,12,239.297988891602,30,528.059745704467,0.997159493025714,2.64715338699944,27307468.0987174,2399570.93155541,26.0011906397005,2.90752180847161,40.2607839703346,121.454439924925,0.99785,1.00691,0.968361,1.00285,533.284,536.858,515.269,524.857,1,90792.5392700417,0.99400751388889,528.059745704467,0.5
2018-06-12,8,244.87467956543,31.5887870788574,523.175086805555,1.00945919673579,2.54837301929585,16533654.6823677,2732328.38451372,12.3051118617598,2.88404597422357,31.54138591252,105.826970647877,1.00867,1.01543,0.983592,0.998752,496.843,538.955,491.235,532.71,8,20431.7073627126,0.995782434027776,523.175086805555,0.5
2018-06-13,18,246.376922607422,30.8396854400635,482.66964137931,1.00211921659496,2.47887202137214,23965488.6041325,2767656.9906547,11.1933762580026,2.80187524876565,19.6136974756943,101.520560644837,0.991373,1.01564,0.980519,1.01299,477.494,501.905,459.004,498.018,19,107163.92071077,0.997525628472222,482.66964137931,0.5
2018-06-14,12,246.288146972656,30.7853393554687,494.068865517241,0.987527593390682,2.63519930743026,22389599.319713,3020065.73856618,21.5770193038746,2.83935506941872,40.8114359731934,94.2995309255005,0.993111,1.00538,0.975442,0.993999,519.742,523.545,467.466,478.381,0,0,0.99141284375,494.068865517241,0.5
2018-06-15,4,245.799423217773,30.4869995117187,503.215701388889,0.999777538991965,2.62849070821866,15863751.1412622,2844057.36125994,15.1967322427695,2.8546570362801,40.7634617944958,100.695648546596,0.992407,1.00344,0.981877,0.990198,491.004,521.305,487.469,520.48,0,0,0.992848764705883,503.215701388889,0.5
2018-06-16,7,245.435668945312,30.4869995117187,498.071503424658,1.0006113829915,2.59365626643918,14882577.012028,1354315.11639661,25.9672403602555,2.33855080722917,74.3114268844689,173.265212574388,0.988743,1.01638,0.983252,0.990709,499.642,503.223,488.851,490.414,0,0,0.994548048611112,498.071503424658,0.5
2018-06-17,3,244.721984863281,30.4052486419678,503.045822916666,1.0022109305751,2.61826835732827,8803988.30478513,1282847.7266304,28.1439303875065,2.9886306941155,136.016610284261,233.81365932348,1.00044,1.01,0.988613,0.988633,500.448,507.641,498.648,499.46,0,0,1.00006009027778,503.045822916666,0.5
2018-06-18,8,244.658096313477,30.4869995117187,504.040748275862,1.0083376535243,2.59835363181765,8095473.52010176,1780415.4005042,10.4691226839145,2.45815476570637,55.0848253027098,138.595941444913,0.988109,1.02617,0.984176,0.999557,518.891,521.796,494.066,499.383,0,0,1.00116804861111,504.040748275862,0.5
2018-06-19,10,245.361846923828,30.4869995117187,528.154670138888,0.991500058813162,2.8092912626831,9993417.17397457,2041414.29634227,8.50332352195042,2.64559384498005,36.4475784579391,130.119915109468,1.00418,1.00998,0.981123,0.987516,537.957,542.353,516.312,519.023,0,0,0.9931615,528.154670138888,0.5
2018-06-20,12,245.780364990234,30.8125133514404,529.825090277778,0.987700227373484,2.79336063813908,9263676.69272668,2260584.27111689,9.14778918161349,2.41315437337796,42.424738077355,107.202579303495,0.99335,1.00511,0.978692,1.00511,536.268,541.015,519.369,538.506,0,0,0.994439045138889,529.825090277778,0.5
2018-06-21,9,246.554809570312,31.7113208770752,533.855930795848,0.996368564928382,2.78465924367093,9387420.59673872,2014426.63748728,8.60277238620829,2.61430356214599,39.5103774233208,130.356871345367,0.992304,1.00834,0.987394,0.993428,527.367,543.717,524.259,536.447,0,0,0.998581666666667,533.855930795848,0.5
2018-06-22,10,247.377410888672,31.8338527679443,491.257069204152,0.997718660015426,2.54678849579381,19001919.5329179,2664114.83678409,22.2699979155069,3.19027101944592,50.6019548757315,120.307687006318,1.00331,1.01688,0.978421,0.997778,465.817,527.194,456.877,527.194,7,30357.2349194751,0.997829937499999,491.257069204152,0.5
2018-06-23,7,246.744827270508,31.5806751251221,472.236996551724,1.00404719584977,2.45586516925899,19809077.8652217,1394674.8339645,24.9971666162663,2.85436667141251,54.2702889821871,205.664020466391,0.990327,1.02251,0.985585,1.00299,474.52,479.129,462.393,466.274,0,0,1.00009201736111,472.236996551724,0.5
2018-06-24,13,263.469787597656,32.081729888916,452.160309027778,0.992680962123001,2.48783580651367,30999698.2282163,2203981.02432006,9.69689924752406,2.8157221929191,13.7000306827674,128.407824366081,0.9907,1.01127,0.980043,0.990077,457.672,475.359,426.469,474.768,16,123174.994436407,0.992059538194444,452.160309027778,0.5
2018-06-25,13,262.670318603516,32.081729888916,458.129237931035,0.993745652136632,2.55629019201904,17099071.6097687,2744797.34564984,18.5085616084836,2.95723558439589,47.4349808815928,108.311357637258,0.988899,1.00465,0.974199,0.988802,460.31,470.344,448.896,455.936,0,0,0.990718451388889,458.129237931035,0.5
2018-06-26,7,262.465148925781,31.589672088623,449.17875257732,0.999055085984251,2.49181383840334,21504468.3642234,2276207.70071592,2.94098634055568,2.73288294958284,5.98348903277191,120.724849798282,0.988875,1.00353,0.982503,0.989129,432.772,461.213,432.772,460.733,0,0,0.991892125,449.17875257732,0.5
2018-06-27,18,262.998779296875,31.5887870788574,434.928439862543,0.992227680225662,2.46538653503723,17163773.3024456,2192655.68567718,11.1619900048502,2.97584533836909,28.4939053684,136.496170584434,1.00047,1.00648,0.980385,0.990008,442.365,444.243,424.839,432.244,0,0,0.993523400696864,434.928439862543,0.5
2018-06-28,10,273.645141601562,31.8338527679443,434.685120786517,0.993971651793367,2.47393133496987,17423552.0607575,1956166.50941279,7.07208965734841,2.6870508810216,18.400984083533,138.178842820218,0.989152,1.00315,0.957059,1.0019,422.587,443.618,419.683,442.29,5,15359.0719566638,0.988558507082153,434.685120786517,0.5
2018-06-29,16,333.114440917969,34.7940254211426,417.557917107584,0.993812493746765,2.65964480540462,31031036.501285,2381302.45486389,4.24489195136907,2.79075573503076,6.8397418413522,117.914366832621,0.982319,1.01107,0.967994,0.98063,436.209,441.793,407.806,422.587,6,43187.1475861087,0.991708483245149,417.557917107584,0.5
2018-06-30,7,332.136169433594,35.3926696777344,450.524309734514,1.00360258659827,2.82797511191601,14361185.9729229,1343499.82705146,26.1350637075273,2.45807986636504,91.2987505374686,184.127257599547,1.00548,1.01673,0.976162,0.982349,455.242,460.229,436.209,436.209,0,0,0.992358017699114,450.524309734514,0.5
2018-07-01,8,331.595520019531,35.4115371704102,452.871010638297,0.988853652193882,2.8895678582482,12321276.2239132,1083225.90964858,19.1191952152201,2.18820319888677,78.1359898227243,203.337027781224,0.985931,1.00367,0.975162,1.00278,453.824,457.139,446.385,455.242,0,0,0.991167650176679,452.871010638297,0.5
2018-07-02,10,331.905364990234,34.7940254211426,460.604037234043,0.989112496509499,2.89697302833146,11577348.2910369,1686488.6544586,13.8179446183507,2.09406106294273,60.7011751065773,125.009654853119,0.985764,1.03036,0.977489,0.985528,475.347,479.13,447.111,453.824,0,0,0.992042562831859,460.604037234043,0.5
2018-07-03,10,331.445739746094,35.5867195129395,472.937895575222,0.977488052557624,3.05905078870743,12446025.9774854,1997061.87459809,11.341085241457,2.29966035364634,46.504390664435,115.957514201456,0.981964,1.00329,0.963984,0.985981,464.151,483.854,462.582,475.386,1,3005.62111814196,0.9888107535461,472.937895575222,0.5
2018-07-04,5,331.009765625,35.5867195129395,468.249484042553,0.98929277604251,2.96392643843552,13326541.5736139,1665045.75479819,20.0954393564373,2.14851372233378,77.5308462752926,129.965938656398,0.978697,1.00493,0.971604,0.981287,467.287,481.436,455.185,464.151,0,0,0.99087769503546,468.249484042553,0.5
2018-07-05,4,330.715728759766,35.5389518737793,474.177421708185,0.996917611428712,2.95755091603894,15346020.2969979,1767383.03320987,35.9893409975814,2.18407860785121,120.873891331029,124.492537326857,1.00395,1.00991,0.971643,0.980739,474.357,483.225,464.629,467.287,0,0,0.989077360568382,474.177421708185,0.5
2018-07-06,1,329.859588623047,35.4115371704102,471.660937943263,0.995466073796928,2.96299762184913,14586522.5346029,1741047.4873862,10.5203762897152,2.20466455824403,37.1563693641831,127.592970395858,0.996714,1.01323,0.96043,1.00303,474.057,480.228,457.226,474.357,0,0,0.988463317375887,471.660937943263,0.5
2018-07-07,10,329.128631591797,35.540168762207,472.021398576512,0.99109233304849,2.96681794383464,12533911.771433,1195368.53153216,8.35604220774728,2.04808479933972,34.4722775818058,172.674977612656,1.01461,1.0161,0.974588,0.995765,491.66,491.66,466.836,474.057,0,0,0.993660228723404,472.021398576512,0.5
2018-07-08,8,330.15625,35.2853393554687,493.802507092199,1.00071522587768,3.06893205901094,9714694.82672109,1349879.71497323,7.03364063295838,2.04967070845432,37.7239545130101,153.05951632302,0.990602,1.01457,0.970651,1.01457,489.068,503.555,488.371,492.068,0,0,0.994349796099291,493.802507092199,0.5
2018-07-09,9,328.614166259766,34.7775955200195,484.287218085107,1.0039180779287,2.99061527050603,8235332.50334185,1950672.30141705,9.55427102489817,2.43542885789585,60.7179099437047,125.878457754569,0.987013,1.01963,0.969221,1.00661,476.162,491.111,475.175,488.878,0,0,0.995682308510638,484.287218085107,0.5
2018-07-10,10,329.254547119141,34.0751533508301,451.96505141844,0.998201431679207,2.80786800894181,13002896.6747268,2069651.08544491,12.9074847034245,2.40616541367985,52.3044499175253,117.240371609065,0.982962,1.02163,0.965095,0.986535,434.515,478.318,433.95,476.162,4,92023.5202857409,0.984397809946715,451.96505141844,0.5
2018-07-11,14,330.65576171875,34.7775955200195,440.492607079646,0.980038272834412,2.79229300665152,11171107.8340087,1553998.99738306,5.68948718832535,2.15900283277187,26.9309829426731,140.133282577999,0.987724,1.00536,0.953219,0.984521,446.502,447.316,429.507,434.515,0,0,0.987752145132744,440.492607079646,0.5
2018-07-12,4,330.47412109375,34.8104591369629,434.832235815603,0.995088616354052,2.70489756699262,11164685.3671142,1455074.97565947,18.3009965469911,2.28101230614597,86.8093648859592,158.150072259234,0.996666,1.01941,0.982746,0.987104,430.074,446.502,422.81,446.502,2,1457.97064103072,0.993474830088495,434.832235815603,0.5
2018-07-13,4,329.728118896484,35.2853393554687,437.26943539823,0.986560004413125,2.7615675968921,10252966.2416316,1346945.58433621,27.5829810169774,2.11798548202352,142.727152046459,158.667465593727,0.995036,1,0.985508,0.997927,434.027,442.363,430.741,430.741,0,0,0.992324461130742,437.26943539823,0.5
2018-07-14,1,330.818267822266,35.2853393554687,435.549267256637,0.990376524493872,2.74634078010029,11236676.1841892,1025154.45079162,33.7948236073811,1.94295384167898,160.048550734639,191.282907298038,0.990382,1.00349,0.984785,0.996553,436.086,439.434,431.474,434.511,0,0,0.993702425795054,435.549267256637,0.5
2018-07-15,3,330.601776123047,34.8104591369629,444.408442477876,0.994413098206065,2.81504364272082,4583785.88099781,897917.681463219,9.4406324052588,2.03181941913274,109.772884297737,228.423228611502,0.991168,1.00436,0.984129,0.991124,449.85,454.001,433.921,435.854,0,0,0.991939780530974,444.408442477876,0.5
2018-07-16,7,329.952239990234,34.7940254211426,464.580312159709,0.988327253393325,2.95210441315907,10666190.4920999,2051782.9603865,6.57865979444359,2.1572866025126,32.9705238043037,106.158747065666,0.994363,1.00674,0.977915,0.990777,480.658,480.658,446.798,450.142,0,0,0.992363969147006,464.580312159709,0.5
2018-07-17,16,328.866882324219,35.2853393554687,482.131913274336,0.987152397916738,3.09742373239676,7037916.09487628,1949637.68459994,13.3967086872927,2.6765110015745,102.004731297356,138.638453595137,0.994063,1.00291,0.982949,0.994727,501.002,508.78,468.794,480.077,0,0,0.994747959292035,482.131913274336,0.5
2018-07-18,7,328.542846679687,35.6413688659668,495.858660176991,0.985798136256352,3.13799638566436,12640766.2900173,2255075.8406278,8.01960754025167,3.04184669194358,34.2040093960785,136.248867460268,0.995905,1.00832,0.960904,0.994049,480.628,513.433,473.755,500.838,1,6118.7123484472,0.993881143617021,495.858660176991,0.5
2018-07-19,9,330.019470214844,35.6494636535645,474.859789661319,0.996526379372056,2.95195994561189,5653032.33430652,1858871.46897327,6.53877791960377,2.5843301280325,62.6754996745725,140.456941189786,0.989037,1.03559,0.982038,0.995649,469.619,483.24,465.017,480.628,1,35.5356009973492,0.997868304270462,474.859789661319,0.5
2018-07-20,9,330.121856689453,36.268440246582,459.691109347442,1.0010478743229,2.8558611802653,12800073.6421561,2056923.14857837,2.50100213560373,2.5864177644836,10.6032734947247,127.060991520596,1.01294,1.0138,0.982192,0.989371,450.777,469.307,443.693,469.307,3,119694.66958014,0.996482373897708,459.691109347442,0.5
2018-07-21,4,330.4228515625,36.3340034484863,460.685425531915,0.992219949516943,2.89346038237432,14676401.9169915,1283688.938446,29.3972970448518,2.67778148520441,108.938310824237,210.831436729817,0.989464,1.01318,0.986198,1.01299,462.112,468.083,445.776,450.679,0,0,0.998732874336284,460.685425531915,0.5
2018-07-22,6,330.044372558594,36.3340034484863,464.370593250444,0.992895837317134,2.92023367940631,7825362.5575431,1162304.31935365,10.3724854904579,2.4303015678137,72.1808969501745,211.37680174011,1.00593,1.00654,0.985812,0.98989,459.657,470.898,457.958,462.438,0,0,0.994875593250445,464.370593250444,0.5
2018-07-23,11,329.290802001953,36.3340034484863,461.23079609929,1.00130676215942,2.88539415672786,7436827.5356183,1812629.18837214,10.0970480344061,2.92916850270481,74.1432442565756,163.395535754199,0.996409,1.00996,0.982679,1.00479,450.853,469.766,449.728,459.439,0,0,0.996975460992908,461.23079609929,0.5
2018-07-24,4,330.298278808594,36.7502899169922,468.386854867257,0.991012180449209,2.90366771285366,16158538.4821995,1933722.17851878,25.322291309555,2.93953028691056,85.9057991797448,153.736902993791,0.990916,1.00756,0.980058,0.996306,479.373,481.142,450.565,451.136,0,0,0.99238767844523,468.386854867257,0.5
2018-07-25,8,329.257415771484,36.4832153320312,473.823171681416,0.984639749607232,2.98549348918642,13971888.4208455,1713222.38004847,22.5763256438502,2.7693748783605,88.6818691777448,163.512711976122,0.987379,0.998747,0.968939,0.990029,472.493,482.868,466.332,479.906,0,0,0.987102867491166,473.823171681416,0.5
2018-07-26,12,326.910552978516,36.0885887145996,476.269386524823,0.995147909299662,2.95687599383983,10855979.3141263,1343568.31121193,29.9636414503824,2.42890863543944,151.585466914366,182.90380173121,0.998015,1.00257,0.986554,0.986554,463.874,483.696,461.424,472.331,0,0,0.995051192579505,476.269386524823,0.5
2018-07-27,11,326.369049072266,36.0058059692383,465.527723893805,0.994787840188549,2.89642007812943,11513069.0601196,1486127.446508,28.477724504445,2.44383629716946,136.023604959529,166.408540067399,0.993514,1.00354,0.991163,0.998791,469.666,473.432,458.291,464.009,0,0,0.998770171681416,465.527723893805,0.5
2018-07-28,9,325.652893066406,36.0116119384766,467.715727433628,0.98802699078774,2.92571105011396,5233772.08330943,937933.822994989,20.4451818993893,2.28001303415097,214.985974775089,246.043789683143,0.997041,1.00266,0.990984,0.993698,466.898,471.594,462.674,469.678,0,0,0.99856498761062,467.715727433628,0.5
2018-07-29,7,323.696685791016,35.8911285400391,465.887950442478,0.995975844191422,2.89498759836493,4871308.76724909,850396.51650467,15.190732686891,2.24385876292766,171.778066084232,267.12174982467,0.995618,1.00314,0.991401,0.997152,466.665,470.356,462.712,466.915,0,0,0.996181780530972,465.887950442478,0.5
2018-07-30,7,323.73193359375,36.268440246582,459.818960546686,0.994911937791393,2.85995257614406,10598902.9275938,1717831.65134603,6.9369839822692,2.24385516352535,36.1024911925989,132.262583191014,0.9945552986,1.00046,0.9885606258,0.99547,456.835866105,467.952,448.532989184,466.883,0,0,0.994359595420855,459.818960546686,0.5
2018-07-31,11,322.916137695312,37.021858215332,442.124185934991,0.993427642613346,2.72464909649456,15636315.66374,3039395.23314599,24.1988558221575,2.31561283717887,85.574850448452,77.1595837955733,0.997526,1.00199,0.9869101717,0.995592,433.867,457.245251112,430.444,457.245251112,0,0,0.99429599872039,442.124185934991,0.5
2018-08-01,12,324.465789794922,38.1243438720703,422.079716622283,0.994262346699184,2.63659487434075,18334215.1949892,1696544.07540175,7.74234758411501,2.48358830631453,23.3250922727689,148.291611399957,1.00118,1.00384,0.9829318287,0.9974828072,420.747,435.457,410.464,433.868897149,4,254286.215334825,0.99256832437239,422.079716622283,0.5
2018-08-02,3,324.821960449219,38.3097991943359,417.048764710642,0.998096978806327,2.6010618379374,10521082.2805406,1763993.13447975,18.6745792156789,2.2197178367835,98.2487768863749,127.494400454958,0.997893,1.00571,0.989813281,1.0017324072,412.621,425.034,410.08237791,420.806339794,0,0,0.998202645757169,417.048764710642,0.5
2018-08-03,9,325.730865478516,38.4346733093262,411.680779214136,1.01184158881505,2.58274526008553,13381068.2189677,1453653.12744851,5.97906485449355,2.57872997978006,24.8279154682398,179.772548531869,1.0006526221,2.4379747743,0.9873268453,0.9973402299,418.655634466,507.699031801,399.909612931,412.566921366,2,2503.82729705217,1.00593835022184,411.680779214136,0.5
2018-08-04,9,325.394348144531,38.8066558837891,412.567976051425,0.98617522968168,2.62595751647242,17118032.1395892,1058186.93947186,12.3167883641962,2.40843177862363,40.015928374309,230.695313505702,1.00012,1.0018835547,0.9872435834,1.00062,407.252,420.186,403.776,418.236715175,1,3497.25680424422,0.996575049839929,412.567976051425,0.5
2018-08-05,8,325.437377929688,39,407.653828340465,0.995364522767759,2.57246128722249,16406395.9413507,986989.085598559,10.2336813913183,2.56002701141342,34.6979924232474,262.95841906703,0.996149,1.0049438812,0.987576,1.0001813709,410.516,413.716,402.400364115,407.346044124,0,0,0.9973674944517,407.653828340465,0.5
2018-08-06,8,326.040771484375,39.3884963989258,408.779835929568,0.996410323044393,2.56820674805173,5742667.70638094,1342599.80431246,7.70346583204335,2.41677224346047,74.8119213609499,182.528902040803,0.99146,1.00306,0.988899,0.9973983219,406.801464995,414.54,403.315,410.566912621,0,0,0.996048712231845,408.779835929568,0.5
2018-08-07,5,326.508422851562,39.4677696228027,404.659012896478,0.993499487478177,2.4747449191421,16207131.5448221,1541120.81108034,12.7790483277479,2.47253549307192,43.4888830738729,162.71805262926,0.996362,1.00903,0.9742723852,0.9919115876,380.215,411.418497978,375.88719222,406.801,34,739429.471205573,0.996632015338584,404.659012896478,0.5
2018-08-08,17,354.089874267578,39.5451545715332,368.130455046079,1.00473661566542,2.53433401957465,42089921.1483451,2354469.42720916,7.05252896070007,2.57529371298925,9.21474457787121,110.956222806687,0.995279,1.02837,0.967731,0.9956055473,356.613,380.871121046,353.5449135,379.860051998,31,2756313.32236386,0.993581067320391,368.130455046079,0.5
2018-08-09,22,360.016387939453,39.8044319152832,363.246670998264,0.99498894717592,2.56143355268594,17043780.011357,1798880.57119056,6.5506313918918,2.23942844423427,21.3795797157262,126.310865028693,0.995403,1.0179,0.9744543849,0.996009212,365.588,371.121889671,353.614,356.871659963,0,0,0.998445648474513,363.246670998264,0.5
2018-08-10,18,367.273040771484,39.5451545715332,357.774716057454,1.01009554408759,2.53323159641089,34911163.6280123,2066358.82683752,14.9921664916216,2.44390615782637,23.1236483510327,120.025122665664,1.00332,1.02002,0.980494,0.9947678083,334.176,367.045143682,329.586,365.665373177,40,2564980.76012596,0.992500210984099,357.774716057454,0.5
2018-08-11,26,382.322845458984,39.9489898681641,320.817842461058,1.01402848456739,2.49790588868681,34801067.6064559,1898630.42239864,7.75516493488319,2.68106472770376,11.7195713020771,143.33378881648,1.00765,1.02633,0.9805433622,1.0036263084,322.112,334.454392315,308.488,334.454392315,43,1389246.44354256,1.00190867613628,320.817842461058,0.5
2018-08-12,10,388.236450195313,40.9482040405274,323.126552620053,1.00905474250975,2.55862330523347,10330923.3556786,1136297.74071075,4.83529824188964,2.73845953666832,24.8453285863062,244.671277471624,1.00012,1.0214144646,0.9860173451,0.999633,319.57,328.59,318.602,320.823,0,0,0.999371519948581,323.126552620053,0.5
2018-08-13,32,418.930816650391,39.5188255310059,310.503713773285,1.03007381187517,2.58757164503003,34760236.232002,2883898.35785382,6.89863071199259,2.56454874981217,9.99502199594629,90.2998602989461,1.0059785438,1.03218,0.9947541487,1.0011395018,286.531511664,323.551,284.934,320.062016151,105,2644875.87682714,1.00883037606195,310.503713773285,0.5
2018-08-14,48,428.1748046875,40.441577911377,265.334554113363,1.02268861019963,2.58564128044047,50868138.9993427,3591735.46018899,7.85860217265271,3.11620086320604,7.11305299147456,88.1179041927899,1.0149,1.0325030786,0.994469,1.01355,278.932,286.365,254.649891318,286.365,71,1671157.70311505,1.00982601483582,265.334554113363,0.5
2018-08-15,22,432.115753173828,40.441577911377,288.190876201338,1.00543811996752,2.82030704691717,15817745.7060994,2598615.57900639,9.02024374944614,2.83000348585528,26.5180529087632,110.630593425608,1.00916,1.02857,0.989618,1.0158335341,282.364,303.63634572,280.119,280.386637757,0,0,1.00543507922905,288.190876201338,0.5
2018-08-16,10,431.546600341797,40.441577911377,289.003772185773,1.0054741212732,2.8236097018973,9531887.02920469,1706005.23760926,10.0450071593756,2.83220778308513,49.0515046827969,168.679536971292,1.0088272178,1.0235828439,1.00091,1.0154151934,288.006993798,298.476,280.429910166,282.471053091,1,2615.80522161532,1.01139315489014,289.003772185773,0.5
2018-08-17,5,432.109313964844,41,300.949589180868,1.00165314008287,2.98167235384811,11403801.6673755,2075213.12335443,10.9035488070447,2.57981305004271,44.7935435390123,126.337083719906,0.99353,1.0243633201,0.9930152615,1.00886,316.101569983,316.170193275,287.346,287.683,0,0,1.00822854348198,300.949589180868,0.5
2018-08-18,12,433.279510498047,40.3005561828613,304.199010567062,1.00402360039818,2.96389770255683,17171210.983254,1239127.72448513,8.40016882079427,2.511932618124,22.9681232404024,206.055804372444,1.00336,1.02984,0.9872183688,0.9934439432,295.812,320.751416446,286.481145496,316.791,2,4288.3424558977,1.00402436799401,304.199010567062,0.5
2018-08-19,7,432.970855712891,40.4927864074707,298.310733195723,1.00273246130463,2.9013950702564,9502740.04495393,931192.89477695,10.0111227046296,2.62744821765552,49.6436459905743,286.863212099431,0.999454,1.0140789225,0.9921030425,1.0039180724,300.834,307.098165481,291.332,295.862365933,0,0,1.00172137607782,298.310733195723,0.5
2018-08-20,9,434.790466308594,41.1891059875488,293.038940508972,1.01112188460353,2.78266294411519,8761296.32282843,1617324.25768664,6.75963729708469,2.55936356418929,36.4716023659921,160.917314642013,1.00955,1.0937186114,0.998217,0.9992711528,274.315,304.372,273.511,301.080674863,0,0,1.01890602741092,293.038940508972,0.5
2018-08-21,72,434.752532958984,40.7719993591309,279.467762796271,1.01744694617677,2.71150946920005,11772313.4688018,1625092.48722466,6.97349282073311,2.42085270750378,27.859717134241,151.51156178289,1.01134,1.02525,0.986729,1.0088208987,281.944,285.97,273.330956059,273.330956059,0,0,1.00695707651056,279.467762796271,0.5
2018-08-22,16,437.993286132813,41.1891059875488,282.783505476938,1.01178242698331,2.72819414122637,12044144.3454536,1956144.99849868,8.42391777921811,2.63633898785133,33.1999956677312,137.101580832544,1.00866,1.01896,0.995382,1.01105,271.341,297.486,264.756633523,281.968,2,28936.402578383,1.00451196325946,282.783505476938,0.5
2018-08-23,13,439.007904052734,42.1751098632813,274.844698342252,1.0024268984783,2.73467059037826,8420534.83090401,1710041.48063718,10.4917810316449,2.65864253514951,59.5168421107544,158.191247037152,1.01482,1.0183796485,0.990413963,1.0038995079,277.104,280.043170491,270.879665735,271.838672933,0,0,1.00454857593574,274.844698342252,0.5
2018-08-24,5,442.455810546875,42.1751098632813,277.658734778956,1.00404532955728,2.75983734772677,12892038.0137429,1569040.14950237,6.14211448704975,2.57905573451221,22.9229695354759,167.280124685416,1.013523624,1.02373,0.9919571848,1.0148470947,283.049854065,283.302,273.814900833,277.782407415,0,0,1.00676722188609,277.658734778956,0.5
2018-08-25,8,442.922058105469,41.5690002441406,280.829195994947,1.00005813818725,2.80892668930954,3676570.53610023,1169020.60028432,2.84151866108759,2.12372164286674,37.2369083396229,184.918465810138,1.0007,1.01771,0.995471,1.01484,279.646,283.51601595,278.398615593,283.281,0,0,1.00532111225661,280.829195994947,0.5
2018-08-26,10,441.269104003906,41.1891059875488,275.081924488947,1.00670639341183,2.73791061496929,3763935.22751016,1093099.35948494,3.7260400686423,2.48480113688968,47.7508642955261,231.4323072521,1.01105,1.0143250293,0.96419,1.0001173384,275.197,279.525,272.159290324,279.353034575,1,207.125959586356,1.00380719128275,275.081924488947,0.5
2018-08-27,12,442.569244384766,42.3261871337891,277.587633556272,0.997394388981534,2.77891565285707,8570964.66039045,1893732.24044088,7.71562088148497,2.45715751049204,43.5787988146195,132.127819961212,1.00789,1.0123331847,0.9958671638,1.0121833301,285.603,285.688397377,273.574890621,275.228325036,0,0,1.00502790597103,277.587633556272,0.5
2018-08-28,19,437.42529296875,41,288.536162117145,0.98808204072696,2.91940076772384,27664595.9539916,1638006.20864054,17.025761336243,2.82792040271972,29.9270402925485,175.840331877463,1.00251,1.01253,0.9907931463,1.0051874774,296.499,297.576195492,283.572,286.888827672,0,0,1.00143406789025,288.536162117145,0.5
2018-08-29,7,436.41748046875,40.0995635986328,292.717623833005,0.999340690239452,2.91424690928551,8083738.8059317,1704513.14881497,14.6587711401363,2.3999548766227,88.2425352467037,143.435289887393,1.00632,1.01573,0.9926466186,1.0031532404,289.312,297.071,287.015353882,295.946297322,0,0,1.00303525924831,292.717623833005,0.5
2018-08-30,8,435.425201416016,40.1595306396484,282.80431069351,1.00920407719317,2.77380135591348,7713642.37911447,1568138.2329253,5.75952990799544,2.74986699416505,36.3375928918357,178.676733329235,0.995962,1.0121186879,0.9922816016,1.0072650784,284.105,291.243,275.211,289.736342907,0,0,1.00085470628587,282.80431069351,2.5
2018-08-31,4,434.536987304687,40,281.537542436361,1.00286424444595,2.79071268609353,8159763.48138506,1709349.06471098,21.4464216596456,2.73950438260529,127.846671064608,163.331155556427,1.00051,1.00948545,0.9954487521,0.996604,283.004,284.551373515,278.263711995,284.12,0,0,1.00108772581292,281.537542436361,2.5
