date,rho_star,beta,p,Q,v_1,v_2 + v_3,u_1,u_2 + u_3,u_2,w_2,u_3,w_3,w_2 + w_3,D_1,D_2,w_1,D,C_star,p_star,p_ema_10,p_hat_1,p_hat_2,p_hat_3,rho_star_pct_change,beta_pct_change,p_pct_change,Q_pct_change,v_1_pct_change,v_2 + v_3_pct_change,u_1_pct_change,u_2 + u_3_pct_change,u_2_pct_change,w_2_pct_change,u_3_pct_change,w_3_pct_change,w_2 + w_3_pct_change,D_1_pct_change,D_2_pct_change,w_1_pct_change,D_pct_change,C_star_pct_change,p_star_pct_change,p_ema_10_pct_change,p_hat_1_pct_change,p_hat_2_pct_change,p_hat_3_pct_change,rho_star_delta,beta_delta,p_delta,Q_delta,v_1_delta,v_2 + v_3_delta,u_1_delta,u_2 + u_3_delta,u_2_delta,w_2_delta,u_3_delta,w_3_delta,w_2 + w_3_delta,D_1_delta,D_2_delta,w_1_delta,D_delta,C_star_delta,p_star_delta,p_ema_10_delta,p_hat_1_delta,p_hat_2_delta,p_hat_3_delta
2018-04-25,645.6299375,0.005,1.00788637368376,165552.48892821447,4277.063557986985,243.79233171298984,1634550.4833090305,237145.96147482097,237115.6031657944,49.01939339655079,30.358309026574716,0.006276035288943821,49.02566943183973,28908649.126005583,15592.714004080863,395.2331938243787,28924241.840009663,106885643.07969254,1,0.999074495456834,6740.349749155582,-2.6350627368999113,1.233748278027823,-0.06217068794685998,0.0,0.006879512309599489,0.024970844235494116,3.896442942669175,-0.8020706721544847,1.3612990302355952,-0.29957126922412414,-0.2996609348112069,-0.4797304714919449,521551777723.0,387451608764.8986,-0.4796638605101594,0.05079394051195818,0.02270733461818053,0.050776568144932366,0.050778383766384216,-0.038752298276100494,0.0,0.00026802225360156307,-0.060713338730219446,-0.11466433994011316,-0.08523577820720696,-42.80017361111106,0.0,0.006886391697979999,4033.2712262740242,3403.5593411369773,-987.9217066596902,942325.3723090291,-101426.61708307266,-101456.97539209918,-45.19983473529981,30.35830902651651,0.006276035288927623,-45.19355870001088,1397404.5218342133,346.2075243925392,19.098813018634758,1397750.729358606,-4309049.90943405,0.0,0.00026770244757490236,-435.68077175440067,0.34128042397724956,-0.11495803189963749
2018-04-26,631.7125868055549,0.005,0.9983686085059291,166919.15416890653,1519.3921847314923,152.72694403937203,368115.69339999557,250490.69404685125,250490.6940468462,65.89497278061117,5.034962669014931e-09,1.3245151852391118e-12,65.89497278061249,29026274.125358723,15923.66425337511,396.84522207485946,29042197.7896121,105444930.66743517,1,0.999175240520644,6509.785176601708,-2.57068597236882,1.2122012765988623,-0.021556235059879136,0.0,-0.009443291849500879,0.008255177856520524,-0.6447581000066784,-0.3735367188695117,-0.7747908693191465,0.056272232042404724,0.05640746835078492,0.34426332548716965,-0.9999999998341488,-0.9999999997889567,0.3440912392277704,0.004068851465194534,0.021224672575129055,0.004078676274334114,0.004078099963860549,-0.013479007757694839,0.0,0.00010083839019814356,-0.03420661851898088,-0.02443082801392016,-0.017464665858260897,-13.917350694445076,0.0,-0.009517765177830873,1366.665240692062,-2757.6713732554927,-91.0653876736178,-1266434.789909035,13344.732572030276,13375.090881051816,16.87557938406038,-30.358309021539753,-0.006276035287619306,16.86930334877276,117624.99935314059,330.95024929424653,1.612028250480762,117955.94960243627,-1440712.4122573733,0.0,0.0001007450638099705,-230.5645725538734,0.06437676453109153,-0.02154700142896071
2018-04-27,665.592378472222,0.005,1.00116478164491,175881.59065860027,10423.236170268006,1460.7996805743605,1269590.5490000024,358771.15344562486,358771.15344562486,192.2525559048452,0.0,0.0,192.2525559048452,29937093.5209131,16140.707416041236,409.2957185709717,29953234.228329144,117065446.25593549,1,1.0004695013047105,7142.19929342963,-2.850207045462456,1.3048300314350953,0.05363165524054292,0.0,0.0028007422460583076,0.05369327764879861,5.860135437717817,8.564780397869912,2.448890041263364,0.43227338169505436,0.4322733816950832,1.917560290144217,-1.0,-1.0,1.9175602901441584,0.031379135731328445,0.013630227265067019,0.03137368375261329,0.03136940411041844,0.11020459224493684,0.0,0.0012953291190362926,0.09714823141952889,0.10873404067944747,0.07641367537256394,33.879791666667074,0.0,0.0027961731389809508,8962.436489693733,8903.843985536514,1308.0727365349885,901474.8556000069,108280.45939877362,108280.45939877865,126.35758312423403,-5.034962669014931e-09,-1.3245151852391118e-12,126.3575831242327,910819.3955543786,217.0431626661266,12.450496496112237,911036.4387170449,11620515.58850032,0.0,0.00129426078406647,632.414116827922,-0.2795210730936364,0.09262875483623301
2018-04-28,676.512996527778,0.005,0.9976430383213609,176831.5609959418,1170.8507475759543,220.88041023435653,522118.8999999985,327932.9319589515,327932.9319589515,71.73772015114021,0.0,0.0,71.73772015114021,30131279.48895415,16480.921852030315,411.95215614021896,30147760.41080618,119628849.21004914,1,1.0017967673829893,7150.301003453906,-2.9104569448423208,1.3248226170430275,0.016407366443442095,0.0,-0.003517646034015387,0.005401192551103939,-0.8876691721793877,-0.8487948668310837,-0.5887501679882169,-0.08595513098113994,-0.08595513098113994,-0.6268568716108691,,,-0.6268568716108691,0.006486466961309834,0.02107803748743753,0.006490264737002427,0.006494329827430034,0.02189717833996374,0.0,0.0013266432175573772,0.001134343875244248,0.021138779891721526,0.015321984569855118,10.92061805555602,0.0,-0.0035217433235491535,949.9703373415396,-9252.385422692052,-1239.919270340004,-747471.6490000039,-30838.22148667334,-30838.22148667334,-120.51483575370499,0.0,0.0,-120.51483575370499,194185.96804104745,340.214435989079,2.6564375692472595,194526.18247703463,2563402.9541136473,0.0,0.0013272660782788215,8.101710024275235,-0.06024989937986458,0.019992585607932156
2018-04-29,684.512590277778,0.005,1.01153746230509,177097.67593787058,346.76321841351455,80.64827648473147,188246.64100000262,16204.751226849854,16204.751226845889,4.4662486192222115,3.965396899729967e-09,1.0929170204567336e-12,4.466248619223305,30303321.378727302,16890.763290440736,414.3076870296412,30320212.142017744,121225588.8884063,1,1.0028888337397885,7071.337729442441,-2.940934377421704,1.3349023317827386,0.011824745113631518,0.0,0.013927249978216372,0.0015049063664311912,-0.7038365315720827,-0.6348780935386584,-0.6394563747835921,-0.9505851665154561,-0.9505851665154682,-0.9377419771660916,inf,inf,-0.9377419771660764,0.005709743916989085,0.024867628284999777,0.0057179719885249725,0.005720216986657256,0.013347446614265568,0.0,0.0010901076868634618,-0.011043349639871414,0.010471700202744127,0.007608350438799816,7.999593750000031,0.0,0.013894423983728976,266.11494192876853,-824.0875291624398,-140.23213374962506,-333872.2589999959,-311728.18073210167,-311728.1807321056,-67.271471531918,3.965396899729967e-09,1.0929170204567336e-12,-67.2714715319169,172041.88977315277,409.8414384104217,2.355530889422255,172451.73121156543,1596739.678357169,0.0,0.0010920663567992595,-78.96327401146482,-0.03047743257938329,0.010079714739711143
2018-04-30,683.727204861111,0.005,1.00824429441532,174721.41078069387,1439.4068627411907,3815.6720199178963,397061.1599999964,522930.1261448348,522930.1261448348,63.43670641434893,0.0,0.0,63.43670641434893,30177452.412582472,17239.919923473597,412.5933394472071,30194692.332505945,119461781.8224738,1,1.0031990607613264,6825.813877976081,-2.8989124443076246,1.3209910890476153,-0.0011473644573116726,0.0,-0.003255606453037685,-0.013417822366061705,3.1509790724825386,46.31250544009194,1.1092602656319954,31.270173039027306,31.2701730390352,13.203577055993875,-1.0,-1.0,13.203577055990399,-0.004153635985037263,0.02067145380164459,-0.0041378609089419705,-0.004139806440795146,-0.014549791690895986,0.0,0.0003093334087498345,-0.034720990689511066,-0.014288633380157179,-0.010421168952896465,-0.7853854166670544,0.0,-0.0032931678897698546,-2376.2651571767055,1092.6436443276762,3735.023743433165,208814.5189999938,506725.37491798494,506725.3749179889,58.97045779512672,-3.965396899729967e-09,-1.0929170204567336e-12,58.970457795125625,-125868.96614482999,349.15663303286055,-1.7143475824341294,-125519.80951179937,-1763807.0659325123,0.0,0.00031022702153782333,-245.5238514663597,0.042021933114079424,-0.013911242735123341
2018-05-01,659.3356076388901,0.005,1.0081253997988,173995.9321480185,860.4292466015322,1585.9078792769142,383714.6799999997,177776.4572700262,177776.45727002085,19.55054023791146,5.3551048040390015e-09,5.889148290911106e-13,19.55054023791205,30383390.635312438,17635.78155527817,415.41217204248613,30401026.416867714,114721713.64950888,1,1.0030203261158526,6403.822600199822,-2.7164641059870656,1.2599931054590916,-0.03567445766206667,0.0,-0.00011792242929475893,-0.004152202236885394,-0.4022334693035018,-0.584369969169667,-0.03361315924226094,-0.6600378360668633,-0.6600378360668735,-0.6918102886645252,inf,inf,-0.6918102886645159,0.0068242414871342305,0.022961918243342483,0.00683198763958659,0.0068334554328159935,-0.03967853233604779,0.0,-0.00017816468581832723,-0.06182285150461553,-0.06293682262767852,-0.04617592358817568,-24.391597222220867,0.0,-0.00011889461652003774,-725.4786326753674,-578.9776161396585,-2229.764140640982,-13346.479999996722,-345153.6688748086,-345153.66887481394,-43.88616617643747,5.3551048040390015e-09,5.889148290911106e-13,-43.88616617643689,205938.22272996604,395.8616318045715,2.818832595279048,206334.08436176926,-4740068.172964916,0.0,-0.00017873464547379925,-421.99127777625927,0.18244833832055907,-0.06099798358852371
2018-05-02,679.198729166667,0.005,0.9977055655934058,174110.25573435595,1194.35976496886,1080.036178631417,194275.5300000012,23481.341499999166,23436.341500000002,2.278611983653216,44.999999999163265,0.004375151269343303,2.2829871349225592,30554184.82381244,18051.249982144156,417.7514140009088,30572236.073794585,118255464.42965795,1,1.003200477943347,6452.194024858995,-2.8113311383548134,1.2915621146474714,0.030125965134671917,0.0,-0.010335851281471298,0.0006570474661453662,0.38809759162216406,-0.318979246686224,-0.4936979476521426,-0.8679164729650723,-0.8681695998452537,-0.8834501780552007,8403196882.322011,7429174903.791582,-0.8832263913354459,0.005621301142786139,0.02355826565234609,0.005631134848363084,0.005631706462117192,0.030802806789874015,0.0,0.00017960934868788136,0.00755352352478722,0.03492298394764792,0.025054906294012858,19.86312152777691,0.0,-0.010419834205394163,114.32358633744298,333.93051836732775,-505.8717006454972,-189439.1499999985,-154295.11577002704,-154340.11577002084,-17.271928254258242,44.99999999380816,0.0043751512687543875,-17.26755310298949,170794.18850000203,415.46842686598757,2.33924195842269,171209.65692687035,3533750.7801490724,0.0,0.0001801518274944236,48.3714246591735,-0.09486703236774785,0.03156900918837979
2018-05-03,734.537940972222,0.005,1.0021158718162602,172709.00199061667,1239.5177511322836,2640.7714948715,901693.7049999982,298248.19057943067,298248.19057943067,124.89325826151901,0.0,0.0,124.89325826151901,31157630.33823301,18352.35965102373,426.0029271410914,31175982.697884034,126861314.70955497,1,1.0032128890270595,6815.255364121344,-3.0137091248180186,1.3587155243025437,0.08147720163353767,0.0,0.0044204486523349296,-0.008048082738314921,0.037809366564354185,1.4450768845704696,3.6413138340170415,11.701497083522305,11.725885163408744,53.81111271138062,-1.0,-1.0,53.706071861309674,0.019750011918179933,0.016680820950206954,0.01975220876251682,0.0197481997271034,0.07277338363518959,0.0,1.2371489034768146e-05,0.05626943918046279,0.0719865346711297,0.051993945078980364,55.33921180555501,0.0,0.004410306222854321,-1401.2537437392748,45.15798616342363,1560.7353162400832,707418.174999997,274766.8490794315,274811.8490794307,122.61464627786579,-44.999999999163265,-0.004375151269343303,122.61027112659644,603445.514420569,301.1096688795733,8.251513140182567,603746.6240894496,8605850.27989702,0.0,1.241108371252686e-05,363.06133926234907,-0.20237798646320515,0.06715340965507233
2018-05-04,783.848482638889,0.005,0.996417114217192,173030.516686281,671.3198575183924,349.8051618541649,735673.1799999997,153710.0944224837,153710.0944224837,25.935497036498266,0.0,0.0,25.935497036498266,31739593.423810527,18760.38348300658,433.9593290193484,31758353.807293534,135629707.9547643,1,1.0032086468970642,7134.417637164565,-3.2163630967388546,1.425996333132836,0.06713137459094409,0.0,-0.005686725217453725,0.0018615977856313304,-0.4584023851976704,-0.8675367548712554,-0.1841207541756087,-0.4846235475096805,-0.4846235475096805,-0.7923386946780515,,,-0.7923386946780515,0.018678027798006314,0.022232772228833797,0.018676871381265947,0.01868012036871658,0.06911794399486015,0.0,-4.228544152162783e-06,0.046830567013444346,0.06724403833534298,0.04951795105515466,49.31054166666695,0.0,-0.005698757599068127,321.5146956643148,-568.1978936138912,-2290.9663330173353,-166020.5249999985,-144538.09615694697,-144538.09615694697,-98.95776122502075,0.0,0.0,-98.95776122502075,581963.0855775177,408.0238319828495,7.956401878256997,582371.1094094999,8768393.245209336,0.0,-4.242129995279953e-06,319.1622730432209,-0.202653971920836,0.0672808088302923
2018-05-05,809.5892743055549,0.005,1.00219815962415,172653.9049887759,530.4601586259378,907.0718561309477,433268.30900000036,247986.8256972693,247986.82569726414,143.08133258982784,5.1513779908418655e-09,2.9721983235647972e-12,143.08133258983082,31924874.907113258,19053.79885053911,436.4967001223647,31943928.705963798,139778749.64588332,1,1.0023308769068024,7242.306564412352,-3.3218461809120194,1.461100963051566,0.03283898895869197,0.0,0.005801832710892185,-0.0021765622892284675,-0.20982501458121317,1.5930773900618123,-0.4110587135988829,0.613341183797981,0.6133411837979474,4.5168147496257225,inf,inf,4.516814749625837,0.005837550621040188,0.015640158304776275,0.005847025131940908,0.005843341244836431,0.03059095056447969,0.0,-0.0008749625444086639,0.015122317298299492,0.03279576372459836,0.02461761584029243,25.740791666665928,0.0,0.0057810454069580075,-376.6116975050827,-140.85969889245462,557.2666942767828,-302404.87099999934,94276.73127478559,94276.73127478044,117.14583555332958,5.1513779908418655e-09,2.9721983235647972e-12,117.14583555333256,185281.48330273107,293.4153675325324,2.537371103016312,185574.8986702636,4149041.691119015,0.0,-0.0008777699902617897,107.88892724778634,-0.10548308417316488,0.03510462991872987
2018-05-06,793.8854131944439,0.005,1.00990373398855,173264.08402174074,665.1390152939712,54.95998232915008,386556.638000004,33134.195502664894,33021.195502666335,18.96660744240571,112.99999999855936,0.06490457442073724,19.031512016826447,32278297.3496106,19476.097421048824,441.33008252654025,32297773.44703165,137551828.9353565,1,1.0034617671048918,6970.931026202159,-3.205520948456771,1.4220924356889297,-0.019397318627499605,0.0,0.007688673432896476,0.0035341166074669417,0.25389061643553945,-0.9394094503564712,-0.1078123417514858,-0.8663872751727805,-0.8668429445402162,-0.8674417752539572,21935878165.861584,21837228661.080647,-0.8669881551118634,0.011070440950062821,0.02216348423861758,0.011073124728825157,0.011077057688329672,-0.01593175440593453,0.0,0.001128260362066591,-0.0374708714408325,-0.03501824772130513,-0.026698036856512175,-15.703861111110996,0.0,0.007705574364399892,610.1790329648356,134.6788566680334,-852.1118738017976,-46711.670999996364,-214852.6301946044,-214965.63019459782,-124.11472514742212,112.99999999340798,0.06490457441776505,-124.04982057300438,353422.4424973428,422.2985705097126,4.833382404175552,353844.7410678528,-2226920.710526824,0.0,0.0011308901980893182,-271.37553821019264,0.11632523245524862,-0.03900852736263616
2018-05-07,745.4175555555549,0.005,1.00162425854462,174653.49617070495,1752.3545371665386,362.94238820236933,720865.3509999961,265543.14848633483,247237.88615496174,40.24797327716461,18305.262331373087,2.9799223759857663,43.22789565315038,32733619.55212426,19880.427169970564,447.5576445748935,32753499.979294233,130189782.18479836,1,1.0037582054237142,6458.839336466687,-2.9221023021777452,1.3272637696453018,-0.06105145255643829,0.0,-0.008198281841409472,0.00801904305101031,1.6345688598526298,5.603757367110165,0.8648375946398537,7.014172200588902,6.487248186850117,1.1220438815630165,160.99347196111913,44.912362920196124,1.2713852485777815,0.014106140654880361,0.02076030634786008,0.014110894078875225,0.014110153228053646,-0.05352198373180472,0.0,0.0002954156586132406,-0.0734610180204961,-0.08841578352981017,-0.06668249099974177,-48.46785763888897,0.0,-0.008279475443929929,1389.412148964213,1087.2155218725675,307.98240587321925,334308.7129999921,232408.95298366994,214216.69065229542,21.2813658347589,18192.262331374528,2.915017801565029,24.19638363632393,455322.20251366124,404.32974892174025,6.227562048353263,455726.53226258233,-7362046.750558138,0.0,0.0002964383188224229,-512.0916897354718,0.2834186462790256,-0.09482866604362794
2018-05-08,751.005409722222,0.005,1.00387451094255,177832.94264439837,3179.7323444222857,0.2858707288396545,518005.4100000039,12924.920610949397,12924.920610948011,2.498747310322295,1.3860699255019426e-09,2.6796593979330973e-13,2.4987473103225626,33238700.041513313,20332.3933103685,454.4648877082581,33259032.43482368,133553501.9527648,1,1.0048362326028528,6480.703121748989,-2.963689080537963,1.3408745619172255,0.007496273900475137,0.0,0.0022466033332695368,0.018204310497087706,0.8145485271283852,-0.9992123523233107,-0.28141169598258764,-0.9513264767529315,-0.9477227345211687,-0.9379161953543633,-0.9999999999999243,-0.9999999999999101,-0.942195953039864,0.015430022597555215,0.022734226811817804,0.015433192164386655,0.015434456038256439,0.025837048895218206,0.0,0.0010739909007104753,0.0033850950833935745,0.014231800963718566,0.010254775714672926,5.587854166667057,0.0,0.002250252397929975,3179.446473693417,1427.377807255747,-362.6565174735297,-202859.9409999922,-252618.22787538543,-234312.96554401374,-37.74922596684232,-18305.2623313717,-2.9799223759854985,-40.72914834282781,505080.48938905075,451.9661403979371,6.907243133364602,505532.45552944764,3363719.7679664344,0.0,0.0010780271791386298,21.86378528230216,-0.041586778360217735,0.013610792271923744
2018-05-09,741.9082604166671,0.005,1.00247854088336,178843.14191205913,1159.1048531784036,148.9055855175975,688073.4970000014,59934.073820550155,59934.073820550155,13.306607793568132,0.0,0.0,13.306607793568132,33866839.46469277,20782.14103430443,463.05433172949705,33887621.60572708,132685204.3034269,1,1.003526268650758,6298.672833262133,-2.8645213748158214,1.3074522933660553,-0.012113293976031003,0.0,-0.0013905822331111706,0.005680608174385204,-0.6354709366618098,519.8843386029878,0.3283133413606554,3.6370941551298017,3.637094155130299,4.325311502527165,-1.0,-1.0,4.325311502526594,0.01889783362149977,0.02211976313219255,0.018900126838298004,0.018899803298102924,-0.006501496678424701,0.0,-0.0013036591531950803,-0.02808804616831917,-0.03346090059627338,-0.024925723479593764,-9.097149305554922,0.0,-0.0013959700591898994,1010.1992676607624,-2020.627491243882,148.61971478875785,170068.0869999975,47009.15320960076,47009.15320960214,10.807860483245836,-1.3860699255019426e-09,-2.6796593979330973e-13,10.80786048324557,628139.4231794588,449.74772393592866,8.589444021238933,628589.1709033959,-868297.6493378878,0.0,-0.001309963952094817,-182.03028848685608,0.09916770572214162,-0.03342226855117025
2018-05-10,755.322041666666,0.005,0.997955375215502,180280.45521568856,1474.230616914865,36.91731328541937,647629.0446616933,20425.6642822586,20425.66428225855,2.767450135226194,5.093170329928398e-11,6.900678833996694e-15,2.767450135226201,34494042.8450722,21251.004538964495,471.6309547952898,34515293.84961117,136169801.50610983,1,1.0023784331492902,6323.677739848935,-2.8952596525557612,1.3173953915989882,0.018080107697501013,0.0,-0.004511982534680881,0.008036725860789184,0.27186993728164377,-0.7520756984562106,-0.058779261975131725,-0.6591977988445187,-0.6591977988445196,-0.7920243702858767,inf,inf,-0.7920243702858761,0.01851969036063461,0.022560885516373252,0.01852185041387977,0.018522168689997898,0.02626213842738845,0.0,-0.0011438021478112903,0.00396986908968433,0.010730685415784702,0.0076049415212957605,13.41378124999892,0.0,-0.004523165667858042,1437.3133036294312,315.1257637364615,-111.98827223217813,-40444.452338308096,-39508.409538291555,-39508.409538291606,-10.539157658341939,5.093170329928398e-11,6.900678833996694e-15,-10.539157658341932,627203.380379431,468.8635046600648,8.576623065792774,627672.2438840941,3484597.2026829273,0.0,-0.0011478355014677977,25.004906586801553,-0.030738277739939868,0.009943098232932934
2018-05-11,700.286628472222,0.005,1.02235576443753,181831.33950014878,1823.0074168019928,272.1231323418615,567517.0667730346,118792.97527370602,107683.78527370772,8.50813222476876,11109.1899999983,0.8777408519752528,9.385873076744012,34942766.93657152,21719.387658536085,477.768992648332,34964486.32423006,127334055.68914716,1,1.0025237415982151,5780.49254929952,-2.5923611709317482,1.2161017065148865,-0.07286350742923486,0.0,0.024450381077168792,0.00860262019310265,0.23658225238668273,6.371152126862318,-0.12370040928369319,4.815868391457293,4.271984489005842,2.07435791397678,218119349645909.56,127196305333178.53,2.3915238281165436,0.013008741640251786,0.022040516659473264,0.013014493197772481,0.013014302487937446,-0.06488770431648327,0.0,0.0001449636625445727,-0.08589703854238329,-0.10461876238168566,-0.0768893573865903,-55.035413194444004,0.0,0.02440038922202803,1550.8842844602186,348.7767998871277,235.20581905644212,-80111.97788865864,98367.31099144742,87258.12099144916,5.740682089542566,11109.189999998249,0.8777408519752459,6.618422941517811,448724.09149932116,468.3831195715902,6.138037853042192,449192.4746188894,-8835745.816962674,0.0,0.0001453084489249079,-543.185190549415,0.302898481624013,-0.10129368508410175
