,marketPriceEth,marketPriceUsd,debtAvailableToSettle,erc20CoinTotalSupply,globalDebt,globalDebtCeiling,systemSurplus,totalActiveSafeCount,RedemptionRateAnnualizedRate,RedemptionRateHourlyRate,RedemptionRateEightHourlyRate,RedemptionPrice,RAIInUniswapV2(RAI/ETH),collateral,debt,ETH Price (OSM),block_number
872,0.0,-0.0037218145411310743,0.0,2338.606790922582,2333.585027642548,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014153873383193627,-4842.271874509752,0.0,0.0,-7.400000000000091,12106956
873,0.0,0.0,0.0,3807.831022873521,3799.6543486192822,0.0,0.0,1.0,0.0,0.0,0.0,-0.00021422307798157902,-28998.13829919696,0.0,0.0,-12.051171950000025,12106692
874,3.883982934407577e-06,0.004579182949010718,0.0,-596.9136999994516,-690.8366211801767,0.0,-103.82181595041766,-1.0,-0.10907975194417019,-8.578990363661276e-06,-6.865234803687947e-05,-0.00017182619693834056,-1680.1370999962091,0.0,0.0,-6.116463090000025,12106411
875,0.0,0.0,0.0,49976.365027688444,49869.29942558706,0.0,0.0,2.0,0.0,0.0,0.0,-0.00011496294917856531,48483.35783562064,0.0,0.0,5.2776350400001775,12106112
876,-2.4209609671070435e-06,-0.03984353463311452,0.0,153167.48429120332,152987.723950319,0.0,-49.751765781635186,4.0,0.0,0.0,0.0,0.0,29058.418757729232,0.0,0.0,-7.020448920000035,12105842
877,-6.240340966305342e-07,0.008724648902260768,0.0,-23880.70440672338,-21517.935063794255,0.0,-151.91520166528062,0.0,0.0,0.0,0.0,-0.0001172711984342989,86779.94579648972,0.0,0.0,21.44044891999988,12105580
878,0.0,0.0,0.0,1187115.5601250231,1184583.8788452372,0.0,0.0,2.0,-0.07583424792598703,-6.368425231828567e-06,-5.095989801451317e-05,-0.00010775058805068127,1229026.9431202263,554.0,154118.12418928137,0.6694939300000442,12105314
879,0.0,0.0,0.0,28487.62591524422,28426.87227705121,0.0,0.0,0.0,0.0,0.0,0.0,-9.370924234275435e-05,3850.6051501706243,0.0,0.0,-22.686636120000003,12105072
880,-5.96021284999344e-06,0.01826499000186166,0.0,4700.103412613273,4857.233952090144,0.0,-56.735199481569,1.0,0.0,0.0,0.0,-0.00010010321053499638,-38538.09350050986,0.0,0.0,46.7572816899999,12104797
881,-3.481836688123312e-05,-0.0822971793388465,0.0,125694.89292108268,125199.64704792947,0.0,-157.63321316192742,3.0,0.0,0.0,0.0,-9.504145340732961e-05,546265.9875044674,155.0,36955.643879614305,-3.7601395000001503,12104497
882,0.0,0.0,0.0,10647.869352445006,10625.267604120076,0.0,0.0,1.0,-0.03986982422572183,-3.496329844976387e-06,-2.7976533354179267e-05,-0.00010958268249972036,29359.777842640877,-1.0,0.0,0.0,12104196
883,0.0,0.0,-5603.4301613892385,7388.047990433872,998.0146598145366,0.0,-784.4802225944877,3.0,0.0,0.0,0.0,-5.8252909138634124e-05,187030.92334982008,7.0,2596.9581949054264,58.080000000000155,12103880
884,0.0,0.0,0.0,29691.21582533419,29628.191630981863,0.0,0.0,1.0,0.0,0.0,0.0,-8.564999062166123e-05,500314.2267129719,93.0,15407.678265041905,40.86000000000013,12103709
885,-6.778166313779169e-05,0.05470724118777248,0.0,0.0,-312.97681847959757,0.0,-155.43069247383391,0.0,0.0,0.0,0.0,-0.0001837283214740637,88109.58783462644,0.0,0.0,8.549999999999955,12103424
886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11211746302391945,9.571427750154626e-06,7.658918728137287e-05,-5.098300945860501e-07,68007.5283864662,0.0,0.0,0.0,12103117
887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023129467757998512,0.0,0.0,0.0,7.798409040000024,12102855
888,-1.4413356519603349e-05,0.06427124741001222,1600.0809517834205,-1000.0,427.9690675958991,0.0,-87.11365885936539,-1.0,0.0,0.0,0.0,-0.00011447778938666886,-679.1742167398334,0.0,0.0,7.161590960000012,12102554
889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,12102287
890,2.3817443017110605e-07,0.00497596610476192,0.0,0.0,-336.53380485624075,0.0,-153.5371321903658,0.0,0.0,0.0,0.0,-0.00013320680160378018,-4012.8754331097007,0.0,0.0,-20.8173204000002,12102018
891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021312231925958436,1.7439084953885242e-07,1.395498076206536e-06,-9.7008091632933e-05,-54246.18725955486,0.0,0.0,4.728769860000057,12101729
892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000230297740096308,-45704.97121338546,0.0,0.0,-3.644453639999938,12101450
893,0.0,0.0,0.0,-14000.0,-14071.084279991686,0.0,-46.488144064176595,-1.0,0.0,0.0,0.0,0.0,-67900.04583562165,0.0,0.0,-0.9969958199999382,12101199
894,1.6082401127026505e-05,0.011256083278466278,0.0,-2799.9087464809418,-2913.0697836130857,0.0,-90.97293894088943,2.0,0.0,0.0,0.0,-0.0001155263067236234,16.19999999552965,0.0,0.0,-16.460000000000036,12100952
895,0.0,0.0,0.0,30000.781716637313,29937.844159834087,0.0,0.0,0.0,-0.06690601432547005,-5.605917287043738e-06,-4.4858420624738216e-05,-0.00010322650492566865,-114767.55705176294,-0.1999999999998181,0.0,-13.362226129999954,12100695
896,1.0808077371048325e-05,-0.011554476615171616,0.0,14193.430021636188,14086.009420536458,0.0,-54.57042474747868,1.0,0.0,0.0,0.0,-0.00019398425525318785,13963.97839770466,1.800000000000182,-18.89478049147874,-7.157289700000092,12100442
897,-1.2667772681484828e-06,-0.0583994477427372,0.0,-4800.0,-4447.392524503171,0.0,-174.4393001535791,-3.0,0.0,0.0,0.0,0.0,-4800.0,0.0,0.0,7.522033130000182,12100173
898,0.0,0.0,0.0,90000.0,89812.1494038105,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015058302300419157,331331.9177217111,0.0,0.0,-3.6925173000001905,12099913
899,0.0,0.0,0.0,200007.90211773664,199590.43985489756,0.0,0.0,1.0,-0.04365636932698114,-3.8121063863361115e-06,-3.0503381768021143e-05,-0.00012975631306666457,-164241.4622849971,0.0,0.0,-1.2936851699998897,12099649
900,-2.4363390569307267e-06,0.022739821210406852,0.0,78077.9019402042,77859.85076355934,0.0,-60.938979936385294,2.0,0.0,0.0,0.0,0.0,106840.5361994952,224.0,45980.813951547025,-6.147800050000114,12099381
901,-3.5979642388011494e-06,-0.014904699679683109,0.0,0.0,-1638.1026160344481,0.0,-29.57330042787362,0.0,0.0,0.0,0.0,-8.680620064938083e-05,38349.41824378073,0.0,0.0,-11.554173069999933,12099091
902,6.538138926700382e-08,-0.003945917450554504,0.0,-752248.6041929945,-750806.1103829518,0.0,-126.97478828893509,0.0,0.0,0.0,0.0,-0.00013868242575476586,-723350.4975367859,0.0,0.0,13.128954829999884,12098816
903,0.0,0.0,0.0,57372.93631257117,57253.76648301631,0.0,0.0,0.0,-0.04208117106504394,-3.7991059609332467e-06,-3.0398546311483088e-05,-2.9649306727552727e-05,104605.63059162349,0.0,0.0,-4.523711000000048,12098558
904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.572037694592026e-05,44302.033293902874,0.0,0.0,-1.8869609999999284,12098287
905,-6.786632912985421e-06,-0.01644823059659517,0.0,-810.0,-934.0837875008583,0.0,-62.05344082514057,-1.0,0.0,0.0,0.0,-7.52170395683649e-05,-802.0002603754401,0.0,0.0,33.310769200000095,12098009
906,-1.271166358944825e-05,-0.010424859141959342,0.0,-800.0,-1013.9612325802445,0.0,-35.27089433086803,0.0,0.0,0.0,0.0,-0.0001371200256050642,102598.520876199,0.0,0.0,11.926606259999971,12097734
907,-2.4066582480491245e-05,0.002202432108406427,0.0,-100000.0,-99954.6550726071,0.0,-49.86694024299504,-2.0,0.036136099632422924,3.2699898480093026e-06,2.616477528616379e-05,-1.3899024795094306e-05,262740.8426098004,0.0,0.0,2.6599999999998545,12097455
908,-1.5292484391755956e-06,0.013608044674631614,0.0,0.0,497.6402825117111,0.0,-144.7863134710642,0.0,0.0,0.0,0.0,-0.00017103786836170087,16812.875293135643,0.0,0.0,0.0,12097179
909,0.0,0.0,0.0,300090.73880437016,299471.5242896676,0.0,0.0,3.0,0.0,0.0,0.0,-8.277355802865927e-05,701092.0001490265,500.0,153748.5986684719,-10.318603899999744,12096926
910,4.569787574416678e-05,0.08684261953770367,0.0,70016.98022948205,69872.50549292564,0.0,0.0,1.0,0.0,0.0,0.0,-7.906057647710796e-05,69482.10560032725,0.0,0.0,6.729272069999752,12096680
911,-8.916788024895209e-07,-0.012818829532426967,0.0,11400.301186338067,11333.660887151957,0.0,-161.9749918814341,0.0,0.1412798742743946,1.1954879412856556e-05,9.566188763687755e-05,-1.1986873439173706e-05,16469.150089904666,0.0,0.0,0.0,12096416
912,0.0,0.0,0.0,168599.142375499,168252.5204281062,0.0,0.0,1.0,0.0,0.0,0.0,-0.00024299330408528164,168728.13047929108,0.0,0.0,-3.8106681699998717,12096145
913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.1089065596461,0.0,0.0,-3.7523674300000494,12095885
914,9.34787106318842e-06,0.009309417894300065,0.0,-32000.0,-32276.442404069006,0.0,-129.44244278411497,-1.0,0.0,0.0,0.0,-0.00012073182095218016,-90155.52643220872,0.0,0.0,-13.39471107999998,12095615
915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001407242554645194,-57559.645518667996,0.0,0.0,-1.5213427299997875,12095319
916,0.0,0.0,0.0,1341.271896660328,1338.5224301218987,0.0,0.0,0.0,0.0001250479501362367,1.0045775766798215e-08,8.038877563620872e-08,-0.00010149094096068012,-32793.88668239117,0.0,0.0,-5.175785550000228,12095050
917,8.736896401012302e-06,-0.012709806295969628,0.0,-45000.0,-45012.27144420892,0.0,-42.835002496954985,-2.0,0.0,0.0,0.0,-0.000107514720319557,-53751.46662377566,0.0,0.0,0.0,12094785
918,1.690635303883874e-06,-0.006228715226642478,0.0,-193271.56127568334,-193529.5415443927,0.0,-134.5219937558577,0.0,0.0,0.0,0.0,-0.00013289812679051494,-216765.22153323144,0.0,0.0,-10.195010009999805,12094521
919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012262338774116088,-1011.1613392829895,0.0,0.0,-6.234764640000094,12094226
920,2.8008537259534977e-07,-0.0343321051828398,0.0,-800.0,-652.6554186195135,0.0,-45.96120018020156,-1.0,-0.0632134213559905,-5.194443823741679e-06,-4.156646641662043e-05,-0.00011184812455011794,42511.03544187546,0.0,0.0,9.78343547999998,12093948
921,-1.7863433133589882e-05,-0.017591758105085287,0.0,116515.89844381809,116216.44259292632,0.0,-137.2738423527917,0.0,0.0,0.0,0.0,-0.00021060180195187073,177292.56097634882,0.0,0.0,20.47054595999998,12093662
922,-4.698588820992427e-06,0.002879522423541392,0.0,105430.30143103004,105215.94943300635,0.0,0.0,1.0,0.0,0.0,0.0,-0.00010564705788684847,138170.78458242863,0.0,0.0,-4.470445110000128,12093403
923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3481498619945e-05,-6606.8295366466045,0.0,0.0,13.087591440000097,12093136
924,-4.34459132147842e-06,0.02036994588829444,0.0,-800.0,-865.5520297810435,0.0,-32.776622754579876,-1.0,-0.026076700857724067,-2.213617750213004e-06,-1.7713134532248986e-05,-4.5122983457712706e-05,20006.482913844287,0.0,0.0,-8.422698330000003,12092860
925,0.0,0.0,0.0,296896.66456739604,296757.541996561,0.0,-33.833395288762404,-1.0,0.0,0.0,0.0,-0.00010168892404038843,2725.7716808840632,1000.0,299403.54206194053,-9.46335769999996,12092595
926,-1.0026046831418303e-06,0.00636121635418041,0.0,124342.08180458844,124196.05565726757,0.0,-71.07670733192936,0.0,0.0,0.0,0.0,-8.870397972282618e-05,431265.2783702463,0.0,0.0,2.191939009999942,12092321
927,7.17950255088042e-06,-0.0025093201793162656,0.0,611.8868262246251,635.9074607342482,0.0,-59.359131486475235,3.0,0.0,0.0,0.0,-0.00010975110209443528,-76772.38448096067,0.0,0.0,-1.1724805700000616,12092085
928,0.0,0.0,0.0,32502.107383690774,32245.060693368316,0.0,-14.696726263238816,1.0,-0.11528911841819145,-1.0336320627191142e-05,-8.270650890396247e-05,-8.768732094477372e-05,19333.994139112532,0.0,0.0,1.7501078000000234,12091781
929,-7.364426894993035e-07,-0.0011914012377602923,0.0,-100000.0,-99778.87437077612,0.0,-70.3767141236458,-1.0,0.0,0.0,0.0,-6.714512142869111e-05,-20000.0,0.0,0.0,44.91846157000009,12091537
930,-4.034806626890481e-06,-0.0037900462925897216,0.0,188156.6742657721,187635.4841787666,0.0,-161.4542571034399,2.0,0.0,0.0,0.0,-7.891285021077721e-05,418712.10449807346,0.0,0.0,7.337246609999966,12091259
931,0.0,0.0,-6000.4292003742885,7640.5695423185825,798.4699262604117,0.0,-840.0600880523853,2.0,0.0,0.0,0.0,-5.666806552095949e-05,272918.3905941844,0.0,0.0,38.60363528000016,12090942
932,0.0,0.0,0.0,59.13775081187487,59.01872380822897,0.0,0.0,0.0,-0.0037228057051068575,-3.4988128838620014e-07,-2.7994852973556306e-06,-0.00013422479175240198,119592.5384092629,0.0,0.0,-10.88000000000011,12090701
933,-5.612455253743015e-05,0.05715533034279696,0.0,7500.0,7372.553684338927,0.0,-154.00707600134774,0.0,0.0,0.0,0.0,0.0,1786.7632955536246,0.0,0.0,0.0,12090433
934,0.0,0.0,0.0,5900.0,5888.166624240577,0.0,0.0,0.0,0.0,0.0,0.0,-6.468364044565078e-05,-25594.96422187984,0.0,0.0,10.099999999999909,12090152
935,2.0518468857432665e-06,-0.014577250574643763,0.0,120129.27446634322,119888.3363570422,0.0,0.0,0.0,0.0,0.0,0.0,-6.797083309884044e-05,164980.45607815683,0.0,0.0,0.2783896000000823,12089899
936,-1.4045302726367484e-05,-0.008095572818138663,0.0,-26999.234452322125,-26882.19108363241,0.0,-43.831758157437434,-1.0,0.0,0.0,0.0,-6.357231388554041e-05,-26999.234452322125,0.0,0.0,0.0,12089617
937,-6.2300086689174444e-06,-0.010638273319186986,0.0,66130.77501552552,66051.17761609703,0.0,-151.11129714426352,0.0,-0.03603354715782259,-3.4431443496352188e-06,-2.7549069764987166e-05,-5.722041950173562e-05,65707.75739730895,0.0,0.0,0.09429563000003327,12089330
938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.791807792787651e-05,-1362.4779099449515,0.0,0.0,20.37314008999988,12089068
939,7.555331612727964e-09,0.0001695862626300837,0.0,230761.5052929148,230300.72909921408,0.0,0.0,1.0,0.0,0.0,0.0,-5.455045687918769e-05,230761.5052929148,0.0,0.0,0.0,12088797
940,1.8142479749337116e-06,0.03700133883655088,0.0,-52909.497175589204,-52857.932820662856,0.0,-25.73359134522616,0.0,0.0,0.0,0.0,-5.5344327874795596e-05,-52959.89178960025,0.0,0.0,-19.09422595000001,12088544
941,-1.291989628990787e-07,-0.00940776530626275,0.0,-1311.0,-1456.74476365,0.0,-72.14832995229517,0.0,-0.018597486907377503,-1.8185356864819369e-06,-1.4550085276399116e-05,-6.306444540005174e-05,-68302.76718075573,0.0,0.0,0.0,12088278
942,0.0,0.0,-2040.0,-514.3999999985099,-2861.6713976189494,0.0,-297.27279046791955,-1.0,0.0,0.0,0.0,-8.462481075133255e-05,1350.4035788178444,0.0,0.0,7.009217399999898,12087953
943,5.710366473004854e-06,-0.012288430661910432,0.0,-1200.0,-1370.3947460725904,0.0,-64.51501413917867,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5518834400002106,12087697
944,-2.4890862005419803e-08,0.011612327858441684,0.0,-402000.0,-402097.1155399531,0.0,-60.504758038092405,-1.0,0.0,0.0,0.0,-5.890837838684604e-05,-402032.96078410745,-996.0,-298603.87407735805,-6.302700210000012,12087482
945,1.9440968688686465e-07,0.0029292073700268872,0.0,-10000.0,-10071.249281935394,0.0,-44.761469972960185,-1.0,0.01921663232174775,1.8785827573530867e-06,1.5030524429526793e-05,-0.00010965204738333512,-13205.313665747643,0.0,0.0,0.0,12087170
946,9.943704950589327e-09,-0.010465207881845462,0.0,-800.0,1446.1978074461222,0.0,-37.44853196639451,-1.0,0.0,0.0,0.0,0.0,-140000.2433868423,0.0,0.0,-0.44000000000005457,12086893
947,0.0,0.0,0.0,1160297.9810524955,1157895.2516392097,0.0,-40.818687026621774,-2.0,0.0,0.0,0.0,-5.6376203538821557e-05,1049102.786447227,1300.0,320531.3425212754,-11.440000000000055,12086630
948,2.5806335457890378e-08,-0.012528358829159814,0.0,276741.4426513687,279026.32125128806,0.0,-154.47431592078647,-1.0,0.0,0.0,0.0,-5.595304467265194e-05,278478.6041736081,0.0,0.0,-12.40777636000007,12086372
949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001335429544459199,1.294076030777802e-07,1.0353963921794218e-06,-5.684718205101191e-05,-5883.082556858659,0.0,0.0,17.428522130000147,12086104
950,0.0,0.0,0.0,1314939.927717507,1312344.7244394645,0.0,0.0,1.0,0.0,0.0,0.0,-5.666992710118279e-05,778291.2640112564,0.0,0.0,5.484302830000161,12085844
951,-1.0011187361227752e-05,-0.016640565516677253,0.0,-2500.0,-2511.8111623749137,0.0,-61.595128667366225,-2.0,0.0,0.0,0.0,-5.489010689530005e-05,71639.67366110533,0.0,0.0,16.78279145999977,12085573
952,1.9189643528827634e-07,0.00940941831944997,0.0,-44992.297776542604,-45213.349084600806,0.0,-54.721752375684446,0.0,0.0,0.0,0.0,-0.00010582631664535214,-45785.68001630157,0.0,0.0,-1.2805276599999615,12085312
953,0.0,0.02774977223508568,0.0,1883063.3488715068,1882930.1640593559,0.0,-64.9433983367635,0.0,0.07873143021664042,7.381192671296333e-06,5.9058826349822624e-05,-1.3004603163224715e-05,884683.3488715068,0.0,0.0,-1.0307516399998349,12085036
954,5.376858389312834e-06,0.007558924943138923,0.0,-3300.0,-3423.9412287548184,0.0,-132.89072073195712,0.0,0.0,0.0,0.0,-0.00015787097570152397,-47611.58608561009,0.0,0.0,-0.42670656000018425,12084776
955,6.324341151318393e-08,-0.0015961067054610645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.141165349999937,12084499
956,0.0,0.0,0.0,102047.28190352023,101847.23912077397,0.0,0.0,2.0,0.0,0.0,0.0,-7.322003220089357e-05,1896945.1646368578,0.0,0.0,-6.855166949999784,12084236
957,3.5806182161514377e-06,0.005730622079187508,0.0,-7973.911933749914,-8108.2897920385,0.0,-98.16542521349038,0.0,0.0,0.0,0.0,-8.47303990889614e-05,-36394.41149353981,100.0,24977.131323134527,2.1913142399998833,12083981
958,3.933033349866506e-06,-0.017917998500180055,0.0,-1398.9905041381717,-1450.7554521337152,0.0,-24.806844967155484,0.0,0.036145959449818355,3.2352464529594727e-06,2.588700316974446e-05,-8.835407758800429e-05,-3497.5743845179677,0.0,0.0,9.601874259999931,12083702
959,3.632478315065881e-07,0.004300171606194336,0.0,15196.708037734032,15116.44238486141,0.0,-74.7040780352545,1.0,0.0,0.0,0.0,-8.808588686992636e-05,10370.211522139609,23.0,5033.309729423374,-9.649519360000113,12083430
960,0.0,0.0,0.0,32915.44775876403,32801.302604697645,0.0,-24.164883654011646,0.0,0.0,0.0,0.0,-8.904421105127014e-05,-58091.66867014766,0.0,0.0,0.0,12083159
961,4.196953556952297e-06,0.009479707526336867,0.0,-79901.0,-80215.15217810124,0.0,-50.660918970708735,-3.0,0.0,0.0,0.0,-0.00010419366749792047,-245760.10141006112,0.0,0.0,-7.952799759999834,12082854
962,4.407659924451782e-06,0.005802670717260039,0.0,-90000.0,-89899.39244227856,0.0,-55.76664487179369,0.0,-0.053542648369571344,-4.825635247174276e-06,-3.861237201729928e-05,-6.117773345692967e-05,-13387.980679370463,0.0,0.0,-4.7368406499999764,12082581
963,-1.4195086826145932e-06,-0.015497557980907573,0.0,3731.3391835689545,3563.3559957668185,0.0,-77.0645154818776,-2.0,0.0,0.0,0.0,-7.429293455674113e-05,24469.27816413343,4.0,799.8236891422421,-1.705518960000063,12082338
964,2.560186391602215e-07,-0.010680338194086758,0.0,-248209.50816709548,-248309.63048824668,0.0,-52.28947394824354,0.0,0.0,0.0,0.0,-7.433228660769231e-05,-246597.72819407284,-33.69999999999891,-8270.272563956445,-4.983612499999936,12082056
965,-9.710605684402386e-07,-0.004366792206119019,0.0,-6019.98406932503,-6091.565932139754,0.0,-41.614886056951946,0.0,0.0,0.0,0.0,-9.889410709185142e-05,162622.10542339087,0.0,0.0,16.24891094999998,12081807
966,-1.3781742064536808e-05,-0.030029137133074535,841.0017992221983,0.0,633.1165901497006,0.0,-74.89576267116354,-1.0,-0.07689580642449201,-7.307904179132407e-06,-5.84717902776255e-05,-3.464023653210191e-05,102812.33949572593,0.0,0.0,1.0026698799997575,12081513
967,-7.167465327604337e-06,0.014190976449569348,0.0,-30000.0,-30020.238939233124,0.0,-38.39237029082142,-1.0,0.0,0.0,0.0,-5.189452472942335e-05,-30138.114697545767,0.0,0.0,-4.898403089999874,12081227
968,4.731532565727635e-08,0.001741086409926318,0.0,-14103.0,-14317.510467603803,0.0,-103.3982749778952,-2.0,0.0,0.0,0.0,-5.235644780610116e-05,-13259.112748786807,0.0,0.0,-2.2215969100000166,12080964
969,0.0,0.0,0.0,1802.467825949192,1798.9881001412868,0.0,0.0,1.0,0.0,0.0,0.0,-5.115513256992443e-05,-5539.06218290329,0.0,0.0,6.704956850000144,12080721
970,-1.0707343198125725e-07,-0.01884916397739067,0.0,-42700.0,-42867.313546694815,0.0,-111.68484638244263,-4.0,-0.08864549867626326,-9.049367489355475e-06,-7.240139078690255e-05,-3.5136394081813904e-05,-49167.082186959684,0.0,0.0,-0.31495685000004414,12080455
971,0.0,0.0,0.0,24990.97919471562,24942.849908582866,0.0,0.0,2.0,0.0,0.0,0.0,-4.910244445133216e-05,92885.37238304317,0.0,0.0,0.0,12080181
972,-7.192001746670566e-06,0.004632784183451477,0.0,-8700.0,-9020.345787890255,0.0,-126.09406575170578,-1.0,0.0,0.0,0.0,-2.4626569398389364e-05,440.282746873796,0.0,0.0,26.055634479999753,12079943
973,0.0,0.0,0.0,34005.39248532057,33940.08183672279,0.0,0.0,1.0,0.0,0.0,0.0,0.0,176397.64321801811,0.0,0.0,6.267701490000036,12079675
974,-1.458587096270854e-05,0.011712851626617393,0.0,-72800.0,-72540.9055543989,0.0,-111.61729015473975,-2.0,-0.04132738193654695,-4.477262773416868e-06,-3.5819597976605166e-05,-2.8893300662247157e-05,-56426.60267688334,0.0,0.0,8.34942242000011,12079433
975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2046341108185032e-05,7370.192295245826,0.0,0.0,11.274193989999958,12079157
976,-9.515644454604136e-06,0.011256167736277245,0.0,179571.46802927554,179068.0687102601,0.0,-80.0604198903311,1.0,0.0,0.0,0.0,0.0,121963.35099360347,0.0,0.0,-4.5568635399997675,12078877
977,0.0,0.0,0.0,1201.3274758681655,1199.0298263430595,0.0,0.0,1.0,0.0,0.0,0.0,-1.8819187682428407e-05,1052.4078681990504,0.0,0.0,5.76880105999976,12078595
978,1.5771761948312965e-08,0.01830384091678461,0.0,89269.53619443625,89172.10836282372,0.0,-49.28789884079015,2.0,-0.011035295769781017,-1.2258338411008651e-06,-9.806884508245517e-06,-1.0090604333434783e-05,-23136.2005802989,4.0,0.0,13.088747880000028,12078314
979,1.7134559714998988e-06,-0.00425118841360117,0.0,-200.0,-900.8808593451977,0.0,-113.16608899430139,0.0,0.0,0.0,0.0,0.0,377665.5678895563,0.0,0.0,2.830212970000048,12078056
980,0.0,0.0,0.0,801.2765759080648,799.7494777217507,0.0,0.0,1.0,0.0,0.0,0.0,-1.5071899460039617e-05,5190.231667838991,0.0,0.0,-0.11956377000001339,12077790
981,-1.445343899640194e-06,0.027927771336318852,0.0,-250000.0,-247963.14455839247,0.0,-116.76028382984805,-1.0,0.0,0.0,0.0,-1.2348483506841035e-06,-250000.0,0.0,0.0,3.8217130199998337,12077498
982,0.0,0.0,0.0,993695.6565998942,991806.6909850612,0.0,0.0,0.0,0.015434318538240177,1.7108448486791161e-06,1.368708038618216e-05,-7.12821996984303e-06,993210.2644182667,0.0,0.0,-4.608533569999963,12077229
983,3.656016860478827e-06,0.01737320526921282,0.0,-50000.0,-50520.75696025044,0.0,-194.32326690200716,0.0,0.0,0.0,0.0,-1.2660421027099744e-05,-52200.0,0.0,0.0,-8.457075329999725,12076919
984,6.151565436389797e-07,-0.006349945804150714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.531715222042763e-05,-152.65380253642797,0.0,0.0,0.0,12076650
985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-638.2444355040789,0.0,0.0,12.05523436999988,12076402
986,1.3081070406671669e-05,0.048047010179253835,0.0,-120000.0,-120017.34291146696,0.0,-121.83811262607924,0.0,0.0,0.0,0.0,-1.2935637673461287e-05,-10276.596416674554,0.0,0.0,-11.90610775999994,12076140
987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006510083283593593,7.140046491826979e-07,5.7122198862114e-06,-1.4050683632138572e-05,-10062.104132205248,0.0,0.0,-7.353311620000113,12075884
988,0.0,0.0,0.0,800.2328478693962,798.7220283225179,0.0,0.0,1.0,0.0,0.0,0.0,-1.5681526159383452e-05,773.1768041551113,0.0,0.0,-5.215389530000039,12075615
989,1.0914093262950203e-06,-0.05239550902437662,0.0,-116037.8406733796,-116421.80512043089,0.0,-191.26983750824002,-1.0,0.0,0.0,0.0,-1.4215699601916043e-05,-113038.76641581953,0.0,0.0,0.0,12075336
990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7601280248413786e-05,-16235.536978453398,0.0,0.0,-4.60095466000007,12075080
991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00516832859951033,-5.664796136617412e-07,-4.5319841945890005e-06,-1.1214222374711369e-05,-10154.311172045767,0.0,0.0,-0.35900349999974424,12074816
992,1.897844455746268e-06,-0.01360828456408436,0.0,-2000.0,-2076.862582370639,0.0,-40.31138969317544,-1.0,0.0,0.0,0.0,-1.3161767947522662e-05,-487.189385086298,0.0,0.0,-0.25485840000010285,12074534
993,3.0533784577341586e-08,0.00533967655669132,0.0,0.0,-359.6919212937355,0.0,-176.85211922356393,0.0,0.0,0.0,0.0,-1.2843813151253158e-05,-281.9751254096627,0.0,0.0,7.370555550000063,12074276
994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.567924373846452e-05,1669.1871598362923,0.0,0.0,-1.6905555499999991,12074008
995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014023563509315995,1.5305800320497553e-06,1.2245079530126546e-05,-1.3739874104246041e-05,428.6701507344842,0.0,0.0,3.8799999999998818,12073730
996,4.435392783087855e-09,0.008914064436967628,0.0,398064.1888856217,398041.8092286065,0.0,-122.40032851594151,0.0,0.0,0.0,0.0,-1.807354411065276e-05,400776.1582046971,0.0,0.0,-9.009999999999764,12073437
997,4.637664471028591e-08,0.006454508238666445,0.0,116231.17355394363,116014.27370994538,0.0,0.0,2.0,0.0,0.0,0.0,-1.7717991010357537e-05,115030.0,0.0,0.0,-8.591583350000292,12073166
