__timestamp,Locked Amount,Accumulated Lock,Accumulated Free,DAI price in ETH,Daily Change in DAI Supply,Minted DAI,Burnt DAI,Total Supply,debt_payment,usd_fee_paid,mkr_burned
2018-02-25,74869.88696885122,96602.47299702188,21732.58602817064,0.001192804411580995,562709.7861153991,28745438.56872184,9700254.306172412,19045184.26254943,41527.58788460085,10.517653223013193,0.010712209904995001
2018-02-26,78149.52959543867,100057.64924661577,21908.119651177098,0.0011769439282205466,477741.36549736257,29280190.56872184,9757264.94067505,19522925.628046792,56310.63450263749,5.512902007391617,0.005368775854218
2018-02-27,78591.16995846799,100542.17475541422,21951.004796946232,0.0011504115309180214,370841.9224776789,29655961.72272184,9762194.172197372,19893767.55052447,4929.230522321059,0.26104286433018603,0.00025188182515700004
2018-02-28,79696.83481866117,101658.34601984026,21961.51120117909,0.0011388590004155926,314444.00969953986,29986818.60272184,9778607.042497832,20208211.560224008,16412.87030046,5.373660635507158,0.005173979755482
2018-03-01,79225.3223589219,101719.94280297494,22494.62044405304,0.0011723119414311755,259024.42196633603,30260046.70272184,9792810.720531497,20467235.982190344,12537.678033664,1.3385396984441291,0.0012973172336680002
2018-03-02,80141.00736128128,102887.81301240202,22746.805651120787,0.0011459516166016967,331138.1743166089,30690638.87672184,9892264.720214887,20798374.156506952,39119.200000000004,6.3053962170679885,0.006230426968974001
2018-03-03,80209.85376562763,102987.99326437696,22778.139498749315,0.00116496061751549,96089.18041475004,30789084.07072184,9894620.73380014,20894463.3369217,1100.0,0.014509482767915001,1.4253910158769002e-05
2018-03-04,80509.8224638751,103299.253895056,22789.431431180903,0.0011674997812709616,201731.0,30998370.07072184,9902175.73380014,21096194.3369217,7555.0,0.384656388841393,0.0003783883886
2018-03-05,80459.20883663402,103749.7521369169,23290.54330028288,0.0011635924760983894,-519639.951,31132435.07072184,10555880.68480014,20576554.385921698,653673.0370252201,281.92137449220604,0.285516981955433
2018-03-06,80546.35844555598,105037.30765209373,24490.949206537753,0.0011686021994086805,26175.941543784986,31504091.68677464,10901361.359309154,20602730.32746548,332722.79302290844,146.73272795464715,0.15103545693665302
2018-03-07,82761.27198519732,107953.11632753703,25191.844342339704,0.0012282254382453782,-288017.496468918,31962697.68677464,11647984.855778072,20314712.83099657,679708.79812862,332.53880375438644,0.376709509629833
2018-03-08,81557.83026003037,109447.35488693953,27889.52462690917,0.0013333271345096044,19368.440719171598,32366340.18677464,12032258.9150589,20334081.271715734,348208.13224582025,83.69255472147879,0.098783769077165
2018-03-09,81750.58471219492,113240.31237985498,31489.72766766005,0.0014421881475341898,798263.278970355,33288430.18677464,12156085.636088545,21132344.55068609,41061.72102964478,7.984427769192146,0.009991630785343
2018-03-10,82093.19352589513,113583.77637632914,31490.582850434046,0.0013856191934324394,97583.5540579711,33396081.67617901,12166153.571434945,21229928.104744066,10067.935346400001,6.315575305793627,0.007679479325173001
2018-03-11,83179.84726511028,114679.12827553714,31499.281010426836,0.0014633056238990232,206227.628661963,33609146.25996901,12172990.526562985,21436155.73340603,6836.955128037501,0.614574375696539,0.000767691168156
2018-03-12,83712.99693194844,115314.82044033984,31601.8235083914,0.0013954729386912634,202499.00363793568,33842856.33996901,12204201.602925047,21638654.73704396,30701.076362064367,4.731414269813219,0.0058656938050610005
2018-03-13,83664.23991296379,115502.49225056724,31838.252337603462,0.001442805477322382,19180.08267868232,33923896.713315874,12266061.89359323,21657834.819722645,61224.29066818167,31.189215677733316,0.039218853850514004
2018-03-14,87996.90496756334,120349.84812524173,32352.94315767838,0.0014529542128492376,143915.20172848698,34524928.19931588,12723178.177864743,21801750.021451134,281297.6661874522,13.274760729565285,0.017244674331763
2018-03-15,92100.1831969986,124586.66875104526,32486.485554046645,0.0016396951933204296,317446.6635203549,35048069.46785275,12928872.782881262,22119196.68497149,190979.99645203428,141.85565341211458,0.19924978262341
2018-03-16,94316.52845775329,126898.95592390145,32582.42746614815,0.0016369433211626293,491427.29682078,35560311.21885275,12949687.237060482,22610623.98179227,20145.47217922004,5.495668086720052,0.007589330998873001
2018-03-17,95637.07725711119,128247.76245341562,32610.685196304414,0.0016529802249088364,69175.37238548385,35667951.35885275,12988152.004674995,22679799.354177754,33533.41161451612,6.266141425397889,0.009119141957985001
2018-03-18,92386.86684174437,142765.4029051826,50378.536063438216,0.0017969821574263856,-5695433.763308533,37742740.23285275,20758374.64198353,16984365.590869218,2222167.3052791306,1657.4066493301266,2.710505806348533
2018-03-19,96389.49323359775,147497.67997530938,51108.18674171162,0.0018730553018320077,767991.8654989912,38578798.99585275,20826441.539484546,17752357.45636821,68064.89750100898,14.804683315454277,0.021856448707236003
2018-03-20,97180.54880536583,148638.30241104582,51457.75360567997,0.001793368730758039,189716.892376698,38824134.24085275,20882059.892107844,17942074.348744906,30558.534465224908,2.255771365673468,0.0033131777209830003
2018-03-21,97907.78308234873,149476.66258297302,51568.87950062429,0.001783529411764706,210519.46796722183,39067875.79385275,20915281.977140624,18152593.81671213,33222.08503277811,9.236229636785223,0.012563937672727002
2018-03-22,98617.62996836347,150425.16059763214,51807.53062926867,0.0017796404691205058,116213.17430223369,39244490.83385275,20975683.84283839,18268806.99101436,60401.86569776635,3.033787175170977,0.004411078345835
2018-03-23,98965.93600773472,150831.4645562275,51865.5285484928,0.0018535043412846348,113029.15937474431,39383322.70360275,21001486.55321365,18381836.150389105,22875.57958033285,3.8768476583413563,0.0057154779330160005
2018-03-24,99070.69258745167,151004.13246671984,51933.439879268175,0.0018481113526395477,41250.96702683861,39440294.34560275,21017207.22818681,18423087.117415946,15720.674973161393,2.264662725790469,0.0032972214013180005
2018-03-25,99248.44781760477,151308.3501527287,52059.902335123945,0.0018968370504464907,59305.977,39499623.32260275,21017230.22818681,18482393.09441594,23.0,1.1160924232364001e-05,1.6613605361e-08
2018-03-26,101110.62359720492,153184.38587350814,52073.76227630321,0.0018881871951812648,163814.32029366272,39739784.85055282,21093577.435843214,18646207.4147096,75821.73065640891,28.383964568354546,0.044830351064476005
2018-03-27,104201.42066281632,156674.90299008143,52473.4823272651,0.0020046780188222907,46107.65584766303,40004867.90957312,21312552.83901586,18692315.070557266,217160.15317264252,49.011491162823255,0.079807221188853
2018-03-28,106253.51711621766,159429.1954410981,53175.67832488044,0.0022094726692674783,301399.3211163829,40489046.39407312,21495332.00239948,18993714.391673643,121129.7268277761,45.86934310163277,0.07763717779000101
2018-03-29,115677.1396628331,169666.7206743508,53989.581011517694,0.002244649647417871,-846.5015393020003,40999030.42427696,22006162.534142625,18992867.89013434,283212.20533783024,159.24161416826763,0.298025599033645
2018-03-30,129136.84000482039,184940.9735679729,55804.13356315253,0.002555198876590805,-240461.67842021785,41649892.87883996,22897486.667125843,18752406.21171412,701590.2913435057,153.75674518488245,0.30301844202155104
2018-03-31,126917.02626710475,186296.4865378451,59379.46027074034,0.00254350112126088,261182.5104068413,41922666.99033997,22909078.268219,19013588.722120967,4006.601093158751,1.281594815969913,0.0024770821411500004
2018-04-01,130417.5685990905,189872.3149593018,59454.74636021128,0.0025206642838945964,363843.2848618481,42320205.44783997,22942773.440857153,19377432.00698281,33411.76784635486,6.699924377099691,0.013657541751088001
2018-04-02,134470.46992522862,194030.55495052962,59560.08502530101,0.002626129128282671,194678.95396500002,42526841.44783997,22954730.486892156,19572110.96094781,11957.046035000001,1.90775714164227,0.0037571282603790002
2018-04-03,134783.95031472575,195006.81760543818,60222.86729071241,0.002613857799055444,99009.0939448298,42847961.77783997,23176841.72294732,19671120.054892644,220111.2360551703,128.78229515259724,0.24493976874019202
2018-04-04,136497.02602541095,196788.4853687508,60291.459343339775,0.002375734301127628,10836.827125436976,43065180.9040006,23383224.021982525,19681956.88201808,205640.12870496808,160.86554633886234,0.302895297997456
2018-04-05,137824.89064073435,198237.74857068327,60412.857929948965,0.002597451536357258,367383.55028394796,43476901.4040006,23427560.97169858,20049340.432302024,44336.94971605204,5.569751075892144,0.011399034305163001
2018-04-06,138708.93513640465,199258.7713818024,60549.83624539775,0.0025975414370407483,2501.495072612233,43599965.35682226,23548123.42944762,20051841.92737464,120562.45774904377,16.35423047845713,0.033061313881933
2018-04-07,138496.75944211902,199496.47352222906,60999.71408011006,0.002726953562796224,32494.916613163765,43692189.07982226,23607852.235834453,20084336.843987804,58083.57551668215,3.252338987437361,0.006597202096917
2018-04-08,139699.96328265066,201007.1540416376,61307.190758986966,0.002596583565611423,184957.0040156503,43950577.44046537,23681283.59246192,20269293.84800345,73191.38062746187,4.045110817068633,0.007904485930556001
2018-04-09,141790.52859317392,203418.48093300164,61627.95233982777,0.002508564123563075,374821.7344232549,44430328.398716345,23786212.81628964,20644115.58242671,104699.24989495904,25.577654180283606,0.047896814291128006
2018-04-10,143653.1655526539,205609.52049360966,61956.35494095575,0.0025224201181353284,435715.13317389507,44915033.99571635,23835203.280115746,21079830.715600606,48990.46382610503,4.441157024856873,0.008358584298397
2018-04-11,146296.2392932485,208842.59531046986,62546.3560172213,0.0024106188879474124,659148.7752344186,45840502.27638019,24101522.785545167,21738979.490835026,266039.5054294216,124.18033428854909,0.218530574032817
