date,DAI Supply,Max DAI Supply,ETH Freed from CDPs that are still open,ETH Freed from completely closed CDPs,Locks volume ETH,"Stability Fee Paid, ETH",closed CDPs,1 - 7 days WIPES,30 - 365 days WIPES,7 - 30 days WIPES,less than 1 day WIPES,more than 365 days WIPES,"Locked in CDPs, ETH"
2018-11-21,65842971.2245628,100000000,656.780768077384,1602.10109688637,36188.2939999943,15.2972168589761,10,77.781608581543,4900.6806640625,89.7764053344727,37.4966354370117,51.2998161315918,1292233.7248809
2018-11-22,67188967.1457362,100000000,2586.29454733626,539.312401785983,30905.632492427,4.46673303527415,15,1.94866144657135,1214.890625,45.9509582519531,5.0562858581543,0,1319757.480622
2018-11-23,66252183.1499413,100000000,912.045847035796,10685.7949997671,12549.2671926789,27.244114667123,18,14.5393400192261,5801.6796875,180.910827636719,0.959875345230102,0,1316734.04751574
2018-11-24,65653475.0402868,100000000,113.055267554731,2125.41699984244,24778.8338122251,22.9835154470635,9,59.0198402404785,4878.20947265625,993.095458984375,0.30871370434761,3.55167698860168,1335479.80072258
2018-11-25,58261169.6045974,100000000,6583.29112855856,31086.9024424427,117915.209564361,155.990746997037,23,120.378036499023,38176.36328125,1267.18078613281,2.21703433990479,16.8394546508789,1357774.37561263
2018-11-26,58642181.1568648,100000000,243.002651004815,3573.48754099664,38397.804893909,7.51662519038024,8,131.698959350586,1748.08679199219,6.70011806488037,63.4828338623047,0.208884865045547,1392199.54559749
2018-11-27,60230729.5123842,100000000,53.9306548858123,6312.05082470588,59581.3836936885,12.2220684941698,8,42.2004852294922,2402.76342773437,145.143142700195,1.00956559181213,0,1445165.67577547
2018-11-28,60877668.8053293,100000000,983.940792108257,635.630607969403,6857.59160666093,2.86965956880894,14,4.35235786437988,715.540954589844,36.450756072998,4.17558860778809,0,1449306.94114471
2018-11-29,61324773.0305454,100000000,201.512286548063,31.8901968582097,8002.06720430372,0.123026536724883,7,63.1604461669922,99.7122497558594,0.462683260440826,0.636189520359039,0,1457063.63713539
2018-11-30,61494919.4356828,100000000,10.4025301774005,3463.35976181265,5633.07156546393,0.896995599339149,7,17.6958084106445,184.653869628906,1.07096123695374,5.80464267730713,0,1459069.74051396
2018-12-01,61680436.3416108,100000000,614.677127198485,975.765519590365,2932.86584149716,0.615935514935444,3,252.490234375,368.031707763672,12.7455949783325,0.830664396286011,0.084970630705357,1460351.39454684
2018-12-02,62555170.1295511,100000000,5.29610924652081,2218.87379097024,15470.7981151653,0.685341988492767,2,0.675011157989502,331.170715332031,1.76515424251556,1.39579653739929,0,1473512.48547878
2018-12-03,62617567.9119265,100000000,17577.0795184316,3201.08644592911,30041.5296084152,56.8414686873162,4,9.65707492828369,9960.1005859375,727.117492675781,1.43875503540039,0,1481981.80118897
2018-12-04,62946694.1363146,100000000,45.5439332298322,597.239372320794,12541.1411416198,2.7296290579165,5,25.6239566802979,517.258117675781,0,36.9249114990234,0,1493764.55177643
2018-12-05,62946873.6970801,100000000,10000.9536982947,1067.08174071573,21733.1225941632,6.46708462248141,8,4797.0185546875,2675.427734375,195.619354248047,347.896545410156,10.0133180618286,1503990.53933046
2018-12-06,58580021.9292301,100000000,32565.8365202322,4440.08544676449,46570.9651998264,88.3447755810269,23,1446.076171875,26717.35546875,1435.08325195313,1691.29638671875,0.524816870689392,1463920.91965311
2018-12-07,54317161.5180173,100000000,2609.52766669925,17043.7917771505,136952.980231767,88.3324934604934,63,2330.26147460937,18931.294921875,6385.9072265625,592.212524414063,117.729141235352,1549796.98377762
2018-12-08,54205533.6652246,100000000,314.154079955212,1582.14506523203,15098.6290074225,9.22995746491982,15,43.4693450927734,2257.43212890625,30.6757202148437,62.6645889282227,2.2329478263855,1562931.18166224
2018-12-09,54765849.2057682,100000000,2531.75824848021,1899.86903091778,29472.5594241695,9.15413445407856,4,191.22834777832,1527.19958496094,327.723999023438,18.8569221496582,0,1587793.07097279
2018-12-10,55126338.0648542,100000000,28.7389144103568,311.580018011045,6417.75079745137,1.06194069238068,7,367.052124023437,469.867401123047,36.2023086547852,0,0,1593855.35022411
2018-12-11,55022873.3837511,100000000,157.847629608291,368.818857258029,7882.27642038203,4.11042317479525,6,3.58834457397461,1496.97839355469,1185.80432128906,0,0,1601183.31161984
2018-12-12,55106540.5587737,100000000,2014.42773564078,501.249617286104,6634.22052640194,7.70833508460094,2,23.5752544403076,1233.95849609375,130.002655029297,1.24977254867554,0,1605200.8562288
2018-12-13,54346811.4507496,100000000,29.0395452280223,3088.72761617606,24999.1854528377,2.10653557827063,3,9.415358543396,674.472534179688,11.2449913024902,4.35460329055786,0,1605349.3179138
2018-12-14,53917101.8031678,100000000,211.925924916614,4378.44078244482,7271.57348484523,20.6495936952205,7,128.631195068359,5343.37548828125,209.609725952148,7.45035266876221,0,1607071.75176342
2018-12-15,54208439.1967153,100000000,29.4080092078993,598.88337558926,22812.778896751,1.49720580433809,8,13.940881729126,595.825805664063,33.6482086181641,3.65373945236206,12.2127742767334,1629216.647899
2018-12-16,54261765.0402611,100000000,80.3215607610602,851.240406361885,3275.87579091055,1.37594977571869,6,1.25362157821655,219.185424804687,1232.12951660156,17.830867767334,7.12284994125366,1630212.09662722
2018-12-17,54745053.1481619,100000000,541.294336674702,2839.93508708165,4181.36221050945,2.20971643809462,7,66.9136505126953,294.838745117187,2224.53125,244.179992675781,0.219718113541603,1630743.18061535
2018-12-18,55030865.8403115,100000000,536.629974340699,5948.67113142929,13485.1159587778,10.3920125223847,7,17.4267826080322,2323.23095703125,823.216430664063,0.425260245800018,0,1637482.33510205
2018-12-19,56396910.9348451,100000000,282.904889717951,2851.58012549335,27918.5424451161,3.7289411834318,8,4.86935663223267,1664.7705078125,678.90576171875,20.4390239715576,17.5366992950439,1662139.72640177
2018-12-20,57769609.4794751,100000000,162.990277679974,583.180385864621,16637.9450710505,1.17413840931062,20,22.5706558227539,614.271423339844,100.112182617188,9.99663162231445,171.717544555664,1677596.08864192
2018-12-21,58803076.0307055,100000000,225.047136134969,1096.77877365431,24732.5350298154,1.63805063348264,6,1.9870400428772,934.434692382813,629.559387207031,7.3409571647644,0,1700953.52200995
2018-12-22,61316917.8132084,100000000,108081.057569435,212.184766385764,166101.840586509,212.790671752354,6,1.76780831813812,40344.5546875,6.28621578216553,58.0369873046875,0,1753955.82879455
2018-12-23,64243341.385807,100000000,1376.17580440942,4524.39122207692,33954.9941386993,5.06538343012649,8,6888.61279296875,2553.091796875,1653.72302246094,13.4093494415283,8.00904273986816,1781772.3417658
2018-12-24,66392103.006415,100000000,518.204177152413,10070.566502371,23092.36884165,22.8031862180173,17,175.956771850586,6093.24365234375,929.732360839844,2.80894374847412,21.7800674438477,1793670.73277795
2018-12-25,66564148.0676148,100000000,444.255260270371,910.935677832848,13184.2038108543,1.30651198217655,7,249.344207763672,1423.63354492188,1775.31823730469,1.00974106788635,75.4585876464844,1805428.85540497
2018-12-26,67406750.3189453,100000000,61.618027793277,1807.89403884971,15924.255108405,0.522796607223123,6,24.1274795532227,1283.39599609375,267.095611572266,4.21273422241211,1.64978337287903,1819404.55596995
2018-12-27,66963438.7306997,100000000,5.82604984385577,2230.7410566995,8924.61955291505,9.34805358317802,6,88.7758407592773,7407.322265625,332.766937255859,74.6278762817383,2.06359457969666,1825386.48897421
2018-12-28,67586338.8601161,100000000,2013.77524553136,3363.19736325358,13446.1707001335,5.35598063398136,12,64.6167602539063,1933.92370605469,350.988250732422,49.0237579345703,161.300598144531,1833114.57773549
2018-12-29,68925975.872675,100000000,8.01879621588719,2420.46788713015,23751.0840801484,2.75525248914096,7,78.5889053344727,1848.38928222656,488.286743164062,2.22446036338806,0,1853790.87250815
2018-12-30,69054011.4478831,100000000,709.248797685698,5510.37085569055,8030.57971804179,1.28696943276719,8,265.326843261719,1374.49169921875,1631.07836914063,0.499458968639374,0.570562839508057,1855345.95280659
2018-12-31,69570080.2273023,100000000,113.035389496074,3895.40632357734,6230.29230524157,1.31658702423648,4,41.2159042358398,952.451477050781,676.892517089844,3.47898077964783,0,1857191.38499568
2019-01-01,69618449.4418667,100000000,54.730953935029,2101.60091725533,2300.36067481752,3.63433146551102,6,7.251549243927,1263.33642578125,5964.12060546875,13.5415391921997,2.54117941856384,1857210.35926792
2019-01-02,70442410.2625845,100000000,1012.65728167301,6155.54771994574,7442.95799280752,1.22430341180897,16,52.2369842529297,1678.14624023438,2125.2724609375,21.0292587280273,0,1856933.36961202
2019-01-03,70255683.4028217,100000000,3550.98853657995,1881.47977119694,4429.58898871577,2.03906797168154,8,10.3750066757202,1193.98608398438,2604.6748046875,10.4420690536499,102.505889892578,1855146.55939925
2019-01-04,69415861.6683325,100000000,2303.22729626908,8536.00046343917,12574.4050545683,1.30672076850408,9,22.3050098419189,1325.36865234375,553.579162597656,97.717399597168,1.06993460655212,1826209.99208744
2019-01-05,69962160.1615899,100000000,29087.1330672747,5744.09453263402,12450.6093660044,27.7098290096779,5,15.3504610061646,7523.7861328125,115.798362731934,63.7812690734863,4.12328910827637,1802414.24070952
2019-01-06,70269692.4488433,100000000,10.0842636956367,9221.66625406559,3747.49573528133,3.96525757250098,5,0.849216103553772,1758.47314453125,399.069030761719,14.4580869674683,3.50898218154907,1796557.92545387
2019-01-07,70434044.7263865,100000000,806.641503802632,2383.98916035852,3337.67053470815,0.65360352570285,11,13.7685251235962,1661.23205566406,241.879409790039,19.1286716461182,131.20068359375,1796564.10887068
2019-01-08,69780154.5810374,100000000,238.562575043743,870.408060448327,6438.79699056476,2.53270097472438,8,88.651008605957,2678.78466796875,210.225936889648,7.85060024261475,1.59028267860413,1773719.96920212
2019-01-09,70574164.1074423,100000000,1.87461216955686,421.711285556424,16639.5200217286,0.386065479265506,4,1.5100771188736,460.437652587891,1707.94384765625,27.0517921447754,46.8160629272461,1789899.08006501
2019-01-10,70143997.262751,100000000,13870.2333951101,2893.24449353465,37844.4186772456,3.10322841570057,17,19.1284599304199,5494.06884765625,2009.22033691406,88.6584091186523,48.8904724121094,1808529.51455235
2019-01-11,70009295.0813731,100000000,16.6422742082715,5322.02391750105,3765.52963415224,1.34349772617567,7,2.19755101203918,3023.33081054687,128.865173339844,2.83419919013977,100.374351501465,1806741.1142276
2019-01-12,70223484.4708702,100000000,465.016782139164,980.964196549724,6542.82412679788,0.541056098469507,7,49.3949127197266,649.056396484375,504.068206787109,16.4075393676758,0.348759323358536,1811779.63851679
2019-01-13,69903702.0966155,100000000,511.936425196769,21018.8256137592,36922.189617177,22.1414686615566,8,23.2668476104736,11676.130859375,951.637145996094,42.6053085327149,86.2220230102539,1825494.04506599
2019-01-14,71231669.9997576,100000000,176.529192101393,1730.02584211519,39328.9969242429,0.98714513485842,9,13.2324619293213,2115.10546875,732.854675292969,12.4765768051147,1.27949571609497,1862833.89172271
2019-01-15,71316531.906309,100000000,59.6463676213801,5225.11993800659,9310.34897750621,3.52513192070901,4,37.246280670166,1851.35949707031,504.933685302734,16.5329494476318,49.2268524169922,1866646.20156238
2019-01-16,71695370.3078056,100000000,33.8890161364514,1342.74064095844,9999.44205077146,0.146916909516102,18,1.70673167705536,920.929504394531,525.171630859375,99.2221298217774,133.2802734375,1875213.05802433
2019-01-17,71371470.2901583,100000000,28.3368598800733,1659.15829671118,6920.32318090583,2.65650400515237,20,2.31715083122253,1661.5625,388.109313964844,72.5789413452148,115.328834533691,1855524.42940663
2019-01-18,71525945.5283555,100000000,1.32881072953135,304.800437476672,6256.8270309074,0.190001142959375,8,0.418157935142517,572.21240234375,41.9087638854981,2.3001561164856,1.39272058010101,1861455.2616863
2019-01-19,71908359.9934167,100000000,15.5550035936274,484.495907977242,6190.42536923967,4.18911570240478,8,3.42906355857849,1173.43872070313,15.5193901062012,4.89986515045166,25.7312183380127,1867124.91850403
2019-01-20,72752795.7361792,100000000,752.110535694855,911.296991379925,36139.6563834807,1.24890144996223,12,19.6831130981445,1148.84130859375,59.9896812438965,1.21789634227753,5.66905975341797,1901503.56878533
2019-01-21,72921438.6540582,100000000,200.704073309762,2346.14226500229,9579.38378968819,1.96685749865841,8,26.4024639129639,2055.6015625,21.1812324523926,65.1136779785156,1.77471303939819,1908430.52931177
2019-01-22,73095243.3649659,100000000,3.50772723239519,927.315587548352,9071.88229031724,0.75060439572273,8,15.7983903884888,796.713134765625,57.4453353881836,0.521185994148254,0,1916459.19394463
2019-01-23,73462721.257149,100000000,89.6323692984547,229.49982478542,6229.33069276227,0.096901926107871,12,0.688886940479279,405.686065673828,135.411148071289,13.9976406097412,0.261114835739136,1922346.88389917
2019-01-24,74313394.2915328,100000000,192.712756422363,284.900215868631,25775.8756050695,0.936178910242783,3,0.454183429479599,1248.69445800781,71.0449295043945,0.565271258354187,0.077552452683449,1947625.72293893
2019-01-25,74262550.5636196,100000000,140.446373286818,10761.5721760603,13333.8624831467,2.79791566449918,3,7.67231464385986,5488.439453125,188.78596496582,0.111941739916801,86.1090316772461,1949578.343208
2019-01-26,74354799.9134323,100000000,178.990792882024,751.015011945138,3668.75094580544,0.443640725267849,11,0.1275465041399,693.708129882813,5.63380670547485,26.5551815032959,0,1952279.51368837
2019-01-27,74431432.8941861,100000000,2.31202619819475,1653.24457374455,3368.14444877036,0.811894894307501,9,14.422830581665,1704.634765625,98.9855651855469,32.041576385498,100.580627441406,1953923.54059305
2019-01-28,74561348.3882166,100000000,200.733163620196,7080.80771582405,23230.8608311186,5.3734785472588,15,23.164493560791,5965.73681640625,393.530517578125,8.26990604400635,114.080070495605,1968499.18930053
2019-01-29,74529352.0564605,100000000,33.2874195174916,4561.49728977655,17942.7340614584,1.01035264911758,13,29.1883430480957,1790.92895507813,79.4691467285156,9.00088214874268,1.37735080718994,1981661.009806
2019-01-30,75270234.337369,100000000,103.114454017587,827.337614733026,7821.48137131216,1.11436793956541,22,0,1828.64831542969,173.646224975586,34.0310516357422,5.77355146408081,1988507.90307666
2019-01-31,75452955.4770229,100000000,392.947980356575,687.824047157744,5041.5503779471,1.06234487845959,9,11.5947856903076,1907.84936523438,43.9965400695801,21.3250980377197,118.602745056152,1992424.49456371
2019-02-01,75519037.1233321,100000000,30.7410942457232,876.28210416189,3185.48503540693,0.63043993978165,6,8.4105339050293,813.763366699219,15.424768447876,0.652283608913422,0,1994596.72500161
2019-02-02,75847913.34798,100000000,1.05731313265082,650.035635097482,8513.63530069774,0.198322789393316,2,15.0423421859741,1100.08410644531,19.724084854126,52.3017387390137,0,2002432.94820078
2019-02-03,76014362.5598936,100000000,11.0916454669611,803.839486209137,4323.61393718096,0.09345394323622,6,8.12798500061035,290.371795654297,71.0818252563477,45.3233909606934,2.02012348175049,2005904.11074531
2019-02-04,76444674.7657998,100000000,13.9065583953038,580.671996752938,12427.2529245404,0.375237058819161,9,25.6489429473877,161.396301269531,196.193710327148,3.42413997650146,0,2017697.73184614
2019-02-05,76528324.5283098,100000000,30.0173502930708,633.818011844284,3248.69526277784,0.161176144164418,8,8.61572933197022,256.110656738281,5.47012042999268,0.343432992696762,9.91111660003662,2020255.29324193
2019-02-06,76798427.4296505,100000000,148.475740690971,2179.6192741286,21999.4908478092,4.65282675250603,21,13.0334053039551,2856.25146484375,197.975280761719,5.54702568054199,1072.38732910156,2039697.29374102
2019-02-07,76729151.3404401,100000000,13.7280733157992,1371.65392926522,4635.40612219713,26.5465204845359,5,4.79818964004517,2655.267578125,11.8174867630005,2.98261022567749,0.378613919019699,2042888.54226181
2019-02-08,76485081.4594852,100000000,989.016611803708,16423.5318081165,4396.19079527761,1.25620000967357,13,4446.2099609375,1370.36352539063,58.8068428039551,222.452713012695,2.7774133682251,2029113.39568333
2019-02-09,77360651.631299,100000000,71.7847396379783,2732.2765516178,24668.5931060354,0.713871729877752,10,40.2667388916016,898.599792480469,6.73850393295288,5.05534315109253,10.6905345916748,2050864.56111239
2019-02-10,77481381.6424489,100000000,116.074705247566,5719.38978774233,1357.5017755825,0.03384441639647,4,70.9963073730469,872.696411132812,30.5878219604492,0.307590395212173,0.294623166322708,2046148.05320046
2019-02-11,77211257.8819704,100000000,241.322821779756,17145.0116948085,3602.92119495646,3.68186829940679,7,39.5041351318359,5086.90966796875,63.8416175842285,1.65547323226929,60.9427909851074,2031661.71953818
2019-02-12,77623793.9776092,100000000,119.198589774139,1380.09291080412,5154.36534271038,0.094354210399304,10,35.9699897766113,160.749755859375,60.5986557006836,23.8470363616943,0,2035256.07081555
2019-02-13,78012273.7692435,100000000,134.176612031373,409.404374429799,5701.40318501724,0.133040312393208,6,1.97368514537811,95.8257522583008,8.16016387939453,2.46208143234253,45.6031112670898,2040391.86974079
2019-02-14,78169815.4228826,100000000,1651.37257332568,1348.20711612212,4415.38521186014,0.386833304726331,5,453.255798339844,570.193359375,755.763122558594,9.11145114898682,0.048811346292496,2041686.40383718
2019-02-15,78296678.6069746,100000000,223.08638231525,327.843616579929,2542.3921092355,0.163593043409492,5,53.9289321899414,372.016662597656,0.008076176978648,1.81915891170502,0.218864396214485,2043655.1212402
2019-02-16,78455598.1723504,100000000,59.3552187382216,292.283636374562,3949.11640073383,0.135464335239409,4,16.4705543518066,366.915069580078,0.224912777543068,0.515403628349304,0,2047238.38217035
2019-02-17,79008294.8799306,100000000,3.63385202436866,1128.43940279963,7048.958032798,0.207404683164376,6,15.1065673828125,201.845748901367,207.045486450195,17.8843593597412,0.915177345275879,2053107.53904857
2019-02-18,79537292.9246149,100000000,119.582299310714,5397.14743201977,5416.28482942203,1.25305816367733,9,44.5865669250488,2230.5126953125,296.100952148437,23.1887702941895,30.0817680358887,2052779.99581757
2019-02-19,80432700.7700194,100000000,171.691292350687,988.671440002656,6296.72153659833,0.493264068682981,8,14.6419162750244,670.0166015625,96.3708724975586,1.20321440696716,15.7339477539063,2057868.31072952
2019-02-20,81483560.3011692,100000000,189.853581978669,7624.42039769081,5084.05784303814,0.693048200150225,10,343.985656738281,1298.53540039063,19.0881309509277,0.511157810688019,0,2054822.07334564
2019-02-21,81426117.7459837,100000000,215.974598721588,6452.50940291133,12853.2253127205,0.355549868873082,8,156.72216796875,853.484252929687,95.5271301269531,40.5130119323731,106.466445922852,2052244.41745324
2019-02-22,84099835.2224022,100000000,614.880676038257,2533.16009941958,15504.9242603664,0.121073660576753,11,16.1018238067627,254.383193969727,275.374725341797,29.7558498382568,0.764484584331512,2064462.56090842
2019-02-23,84925646.7568517,100000000,194.214472289057,4542.11240996661,12971.1877629328,0.74015227953049,7,99.6342315673828,648.734375,174.895065307617,128.858444213867,2.44745230674744,2072504.17751032
2019-02-24,87874531.0669162,100000000,478.213401052331,15869.7466442499,17493.4819872935,6.79478256526775,14,97.2474212646484,6874.0146484375,442.549499511719,241.009246826172,10.7137107849121,2071315.66338025
2019-02-25,87980612.7411776,100000000,161.011921601395,2417.34810432447,13840.7650514855,7.35463279228719,8,50.8605575561523,4476.5673828125,166.760803222656,26.1441345214844,410.698547363281,2082472.6967972
2019-02-26,88336772.1753252,100000000,102.138718596569,754.664695287509,7760.60916741334,0.118304923652705,10,47.5864028930664,307.280700683594,40.3095207214355,0.746774017810822,32.4923858642578,2089341.29242743
2019-02-27,88368637.151913,100000000,0.11749101601598,2628.86318492895,5646.66145428733,1.75379676682169,3,96.2806167602539,1424.2216796875,312.046508789062,10.897292137146,112.605751037598,2092249.3270379
2019-02-28,88980688.8119987,100000000,122.100092960527,1837.46271065567,7011.75423513421,2.07487708282063,4,89.5756988525391,1142.802734375,136.746490478516,0.191821709275246,223.10090637207,2097221.43543779
2019-03-01,89447224.8565165,100000000,10.5341764284702,909.393474373088,18885.9105088893,0.650599303359397,8,106.407112121582,430.483337402344,38.4184532165527,1.84691631793976,0,2115149.67924765
2019-03-02,89597257.3183693,100000000,47.3006048932832,1004.77293610355,6816.23235546137,1.69160712693681,10,14.1334962844849,972.446350097656,90.572151184082,0.717458605766296,114.884140014648,2120870.80358836
2019-03-03,89554581.3983261,100000000,2259.61512752597,4757.41685319813,2731.02286660789,1.76162357271044,15,66.0001525878906,2348.90747070312,347.403564453125,0.935688018798828,100.224540710449,2116298.0237761
2019-03-04,90735860.5203967,100000000,920.031896007518,14291.7595685869,47307.3627184004,11.3948714433279,15,24.0377502441406,5619.06787109375,173.1015625,110.651191711426,127.150863647461,2147721.00670452
2019-03-05,91339046.8629564,100000000,704.12329956531,3376.80973617814,5228.28545622359,2.7812763234507,8,61.0006866455078,2504.45288085937,62.9969787597656,44.9103889465332,73.0507736206055,2148701.56269006
2019-03-06,92411492.8511697,100000000,3.52214120651004,4537.58931033963,17473.4544714639,0.704878645398495,51,27.4629516601563,684.115661621094,41.0148124694824,15.0199499130249,0,2161448.30196821
2019-03-07,92115126.8590902,100000000,59.4752086520409,5256.7789918639,5235.6358764385,7.25581167510567,15,20.4919147491455,3354.9365234375,170.049163818359,25.4128322601318,299.35302734375,2161150.40796046
2019-03-08,92092277.4755049,100000000,144.023683640042,3936.76751098346,2492.49265959382,5.93901231490697,12,76.2815170288086,3942.40209960937,18.8490047454834,3.04744291305542,3.62180948257446,2159363.5768124
2019-03-09,91794937.4261947,100000000,590.014054275606,7445.58517568927,3574.74192495055,6.32883055767485,8,7.54799318313599,1869.41687011719,1844.80090332031,14.2089595794678,491.453155517578,2154574.2934643
2019-03-10,91949256.0200261,100000000,70.2633857487546,1185.66139559258,2967.86595029696,0.786101009434511,14,5.42374658584595,545.40185546875,447.494232177734,12.8407564163208,7.23166227340698,2156204.25478521
2019-03-11,92575371.9384932,100000000,34.3929672372495,1688.21769076279,5937.38250329506,1.02476950248821,4,0.602270245552063,1092.98059082031,33.1293296813965,11.5512037277222,18.9351444244385,2160348.37021362
2019-03-12,92672750.9840252,100000000,190.67653909044,1759.07165186995,5463.00192695442,2.11491277508867,12,52.6227111816406,1473.35522460938,66.8352890014648,88.5783004760742,83.8682556152344,2163646.89126679
2019-03-13,92860455.2563928,100000000,105.708857332561,1570.55263209125,2175.53740607852,1.38476682148572,13,26.2373867034912,924.177734375,141.275802612305,0.876150250434876,30.9172763824463,2164077.64174462
2019-03-14,92724456.4748057,100000000,2320.03938611676,495.495099421434,5431.94166688655,11.0329629214703,16,24.931978225708,3247.11572265625,41.2144393920898,1.04076945781708,0.763526916503906,2166578.94769483
2019-03-15,93389297.745008,100000000,44.4238584163899,2192.33513666388,11975.2470681305,7.30871967734951,11,13.8413314819336,1596.92553710937,73.8307800292969,1.04282474517822,61.221851348877,2176226.00327169
2019-03-16,93602883.9592937,100000000,111.458888447805,13962.179151532,9818.58676066476,6.86140080465929,3,10.52894115448,2891.36889648438,86.9633255004883,16.0204772949219,1.22718024253845,2171395.66075133
2019-03-17,95302815.9244328,100000000,39.3015353569001,6794.10645984662,41382.394241449,4.7446320725964,5,0.435048818588257,1263.00244140625,544.077270507813,11.373664855957,4.04241275787354,2205665.21701139
2019-03-18,95429365.5190933,100000000,483.268978961279,636.278558111593,3633.47085379799,0.910844985348272,8,35.7541770935059,381.700347900391,248.941436767578,1.74256348609924,12.4094610214233,2208133.11640063
2019-03-19,95447413.3710116,100000000,5817.16172677067,1006.19197184704,6514.29218988892,9.06412964745849,22,5.13532447814941,3475.63549804687,52.764102935791,1.66315019130707,669.210693359375,2207545.06886087
2019-03-20,94027982.2038388,100000000,58.1258902342429,5932.35015078877,3003.75692672832,15.3683815026038,13,35.6334648132324,3980.14794921875,7147.1552734375,17.4911651611328,68.9905471801758,2204313.47572139
2019-03-21,92922359.5365464,100000000,455.405054728031,15832.2631625379,4848.33065829202,24.127865597746,23,0.554391443729401,7729.2080078125,1955.49267578125,3.45515608787537,42.8871612548828,2192106.26107308
2019-03-22,91031591.3233271,100000000,19457.4372364602,2142.76901559942,2173.70241322012,96.445536169881,8,0.032878797501326,14871.486328125,65.6790924072266,0.308097898960113,108.233291625977,2171796.79821115
2019-03-23,90788979.0913953,100000000,32.5285673343668,4039.53842118052,4698.64734918027,9.8022084821306,5,18.9236316680908,1482.59313964844,1490.5458984375,0.570418417453766,719.476257324219,2172256.92329588
2019-03-24,90312615.670136,100000000,765.757054471204,2604.40792632505,883.194685522014,20.4479628262395,9,7.63930606842041,3090.97485351562,573.318908691406,74.0273666381836,357.798309326172,2169632.18961339
2019-03-25,88007319.7668131,100000000,273.559823477618,3078.26643724204,2476.14112443602,200.246211054139,22,72.9649505615234,17809.58203125,180.914123535156,4.73652124404907,53.3321533203125,2168618.85134125
2019-03-26,87923485.7173563,100000000,182.645297026114,993.233577329383,2625.67201205889,5.37698222445653,12,88.1813049316406,655.095764160156,122.588195800781,3.65880870819092,678.913757324219,2170020.57767583
2019-03-27,87748056.2606125,100000000,77.588688766848,2889.77804111446,917.183690608371,9.82965980224154,45,1.42829704284668,1035.34167480469,443.992492675781,1.44679808616638,708.823181152344,2167849.09657134
2019-03-28,88674808.9479833,100000000,91.8560643402851,7186.03605550138,4546.56098196695,4.08809310155898,11,0.495864540338516,563.367309570313,44.2449607849121,1.2410740852356,720.791320800781,2164820.4742638
2019-03-29,88228862.9577794,100000000,635.292979999389,9453.5509469128,3262.24417959379,36.9433215620318,20,0.011659455485642,1045.5009765625,65.9802322387695,0.465212255716324,3394.53100585937,2157581.46818811
2019-03-30,88413605.0135429,100000000,148.504687026565,2522.69907299323,8947.11573850593,35.5300149594632,6,78.0088043212891,1480.58422851563,91.7544250488281,13.6903209686279,1581.60375976563,2163743.18813739
2019-03-31,88442108.1919008,100000000,76.3860739417478,508.586181490339,1295.15620813156,3.47398058369483,3,0,719.925170898437,2.86072897911072,0.998743176460266,13.5104188919067,2164429.45990931
2019-04-01,88801859.2555165,100000000,464.897038694454,902.484646934136,1858.97614318617,5.49292889611543,9,612.011840820313,239.317565917969,1752.41333007813,0.65724641084671,33.7724227905273,2164865.15927463
2019-04-02,86364641.8713623,100000000,1454.99340759288,3494.19506893411,8904.24902672281,170.49758701804,28,101.37589263916,21088.78125,4123.77880859375,29.8936290740967,80.0353927612305,2168617.90956285
2019-04-03,87832040.2111621,100000000,1209.44564132157,24856.0029376395,13691.0150868296,12.3511664411206,20,167.340225219727,3948.48461914062,24.3733654022217,607.0166015625,106.708206176758,2155014.39224438
2019-04-04,89016083.5886569,100000000,252.942759606712,1953.00990925574,8971.40947600272,13.9554364293965,12,19.379768371582,3517.3994140625,378.979217529297,3.0787239074707,112.82022857666,2161689.65979133
2019-04-05,90409331.9437172,100000000,35.8404990669092,1659.4661154393,18148.3062154064,7.20078103312232,9,0,1516.44909667969,44.5280914306641,28.1218852996826,2.29884195327759,2177951.23732626
2019-04-06,90774963.8738924,100000000,903.587976424648,7941.62583810401,3858.63324313541,6.39473213631571,10,2.36648893356323,1268.36437988281,7.64052867889404,25.2455940246582,6.61814165115356,2172602.7007219
2019-04-07,92271065.2855845,100000000,12.3963137094565,2712.20008041278,25925.6745968251,9.85633813078673,8,23.5897254943848,2332.74829101562,0.613975286483765,3.97438502311707,86.922981262207,2195691.29273555
2019-04-08,92982750.2239339,100000000,1100.61491942299,18102.2147562191,17899.0806081754,22.9489824916906,15,613.440856933594,6835.4521484375,141.645904541016,22.0602264404297,159.794021606445,2193498.84128781
2019-04-09,93666310.3273171,100000000,533.778523724187,6280.0038427253,3059.182129231,6.32088036763798,7,13.0831241607666,919.334228515625,109.105308532715,4.36942148208618,169.942245483398,2189465.62495122
2019-04-10,93636906.230723,100000000,2338.09737136813,21983.4817833872,44019.7671899338,44.7232986568351,18,21.1514892578125,7287.47705078125,636.451599121094,33.7116050720215,185.26448059082,2208147.16177367
2019-04-11,92821741.1324913,100000000,208.519473946402,18918.3310171792,5450.03770056214,43.4169142648859,7,115.617515563965,7550.72216796875,14.3178186416626,24.5544414520264,18.0106830596924,2193604.56230509
2019-04-12,93142079.2999309,100000000,346.883918753543,12689.3305635285,6302.08191133332,17.875788127909,10,200.411682128906,3014.88305664062,46.6861343383789,4.75882196426392,9.90795803070068,2186327.8976917
