date,rho_star,beta,p,Q,v_1,v_2 + v_3,u_1,u_2 + u_3,u_2,w_2,u_3,w_3,w_2 + w_3,D_1,D_2,w_1,D,C_star,p_star,p_ema_10
2019-01-23,118.482055658624,0.005,0.990747337800465,1932382.3812666025,6234.868387545459,337.782045096159,435073.3959927261,67595.50380954146,66503.75581952329,11.31410844111145,1091.7479900181788,0.18573620387624717,11.499844644987698,73462721.25714871,274989.8722109468,1007.58202700339,73737711.12935966,228952636.850974,1,0.9926672811199495
2019-01-24,116.990317994233,0.005,1.0065330140984199,1957714.2976566346,25802.27917637583,470.36278634285554,1003971.3465999961,153298.3122162819,153283.70321627049,106.80203313008384,14.609000011405442,0.010178974479851308,106.8122121045637,74313394.29153243,275902.27973569283,1019.2197368506052,74589296.57126813,229033618.2247062,1,0.9949233274063939
2019-01-25,116.782609247805,0.005,1.00308895268836,1959668.767512364,13344.491452216636,11390.021596487612,621154.8310000002,671998.5589131415,671916.1879131346,322.5620505762455,82.37100000691134,0.03954326320484512,322.60159383945035,74262550.56361929,276598.21558765025,1018.5374457968784,74539148.77920693,228855231.93152404,1,0.9949803140040413
2019-01-26,116.98500051463999,0.005,0.995499541503687,1962369.9221314215,3668.703192737885,967.5485736797564,177637.735822469,85388.38600987196,85383.52600985912,50.92735509372778,4.860000012835371,0.002898766986744132,50.93025386071453,74354799.91343188,277567.09283886786,1019.8075050783417,74632367.00627075,229567846.35045838,1,0.9935114846213718
2019-01-27,115.516151621031,0.005,1.00202358195701,1964013.320233148,3368.14418057492,1724.7460788488388,300761.3135830462,224128.33282920718,223942.45467663527,92.96545989241687,185.8781525719096,0.0771637872896966,93.04262367970657,74431432.89418574,278494.91811788984,1020.867902701669,74709927.81230363,226875260.48577684,1,0.9954946185792406
2019-01-28,107.27117034538799,0.005,1.01350617695885,1976030.7128451853,32013.101709845476,19995.709097808227,931886.7069336176,801971.2129030526,690348.4464849262,577.8553918451762,111622.76641812641,93.43371127408979,671.289103119266,74561348.3882163,278846.2848378699,1022.655823099336,74840194.67305417,211971127.20533434,1,0.9963257827528673
2019-01-29,105.625104234387,0.005,1.01546253912943,1989172.4118026372,17942.694944222458,4800.995986770373,167334.18236491084,199330.514120996,199329.73812102404,104.79323810431276,0.7759999719564803,0.00040796496597412824,104.79364606927874,74529352.05646023,279763.7145994066,1022.2234076059808,74809115.77105963,210106543.3368205,1,0.999819965666777
2019-01-30,107.505109496267,0.005,0.999998526784096,1996018.962802311,7824.215789214242,977.6647895411588,960325.9676809609,219443.6867725551,219443.6867725181,120.88197285628962,3.702007234096527e-08,2.0392746064722397e-11,120.88197285631001,75270234.33736862,280675.1924235469,1032.3597969966543,75550909.52979217,214582237.15268773,1,1.0008816416063753
2019-01-31,108.16194000684,0.005,1.0061483050659799,2000453.4351587987,5564.914909854066,1130.442553365836,409435.03120309114,226713.89154922962,226670.79188007818,113.96881525497118,43.09966915144469,0.02167027427896453,113.99048552925014,75452955.4770225,281596.07099956216,1034.8690615444996,75734551.54802206,216372924.44012296,1,1.0026639551531142
2019-02-01,106.69956640715401,0.005,0.9974740061455358,2002626.4263204269,4697.046100073494,2524.054938445799,162768.7662947774,96687.11998552084,89700.11998553509,66.64284284306595,6986.999999985754,5.191002453716225,71.83384529678217,75519037.12333176,282560.0217778849,1035.7846236195805,75801597.14510964,213679371.3638979,1,1.002261399871332
2019-02-02,107.847376880249,0.005,0.9967659113569841,2010462.6492558557,8513.63501431141,677.4120788823348,457816.8680551648,128940.64340725541,128940.64340724629,21.32379413369913,9.124050848186016e-09,1.508906554294327e-12,21.32379413370064,75847913.34797966,283578.989738348,1040.29175459674,76131492.33771801,216823123.03796014,1,1.0039616219488519
2019-02-03,108.604157986711,0.005,0.9971250300816509,2013933.2167514076,5752.849141131621,2282.2816455797292,212055.91270512342,45606.70079168677,45250.10179164454,10.198860001360757,356.59900004223164,0.08037337230316498,10.27923337366392,76014362.5598931,284611.290643696,1042.5801387216356,76298973.8505368,218721521.24675497,1,1.0031168616930346
2019-02-04,107.738645360039,0.005,0.9936550138616841,2025727.8445939985,12428.153048807755,633.5252062170766,472225.9023541212,41913.696447879076,41906.610447904764,37.431193343222525,7.085999974311562,0.0063292504985162125,37.43752259372104,76444674.76579934,285622.3274059386,1048.474284836389,76730297.09320529,218249173.844669,1,1.0025760720351624
2019-02-05,107.46533279832899,0.005,0.996510673656136,2028304.359052962,3349.9686261643656,773.4541672000196,113922.65291267633,30272.890402674675,30272.890402668723,16.583594593101388,5.951733328402042e-09,3.2603802059075398e-12,16.58359459310465,76528324.52830935,286655.37495134806,1049.6311400025554,76814979.9032607,217972402.96192792,1,1.0034660128312642
2019-02-06,104.126005336975,0.005,0.994544021992505,2048023.7034073242,23716.246613418683,3996.9022590573877,718401.7956393957,448298.8942986429,434893.18130180566,478.2953746393308,13405.712996837217,14.743598648606776,493.0389732879376,76798427.4296501,287215.6720798148,1053.3361017546135,77085643.10172991,213252527.07124233,1,1.0032041684464648
2019-02-07,105.13203498528401,0.005,0.9953000851876709,2051337.7858046857,4758.201284038834,1444.1188866768498,213363.20027032495,282639.2894807458,282635.7344807428,2706.2623904860197,3.5550000030198134,0.03403944240817756,2706.296429928428,76729151.34043968,285561.77277847094,1052.3971285846155,77014713.11321814,215661315.86385325,1,1.000943513194869
2019-02-08,110.438647488806,0.005,0.9921681208242309,2037151.0547935297,4116.349846014753,18303.080857170746,448296.3352111578,692366.2161660589,692366.2161660589,144.1529366574176,0.0,0.0,144.1529366574176,76485081.45948477,286466.65925552795,1049.0394137144167,76771548.1187403,224980207.22179192,1,0.9978938265079681
2019-02-09,119.034066947269,0.01,0.997051312016012,2058902.238626145,24666.703549759462,2915.5197171440814,990494.873098135,114924.70128429598,114924.70128429598,84.46883544526278,0.0,0.0,84.46883544526278,77360651.63129862,288498.9713737049,2116.7809536221966,77649150.60267232,245079506.91050655,1,0.9974765137653396
2019-02-10,118.773944678669,0.01,0.994781763580443,2054188.5906116518,1357.7415148657747,6071.389529358828,238296.49898594618,117566.48783615232,117268.48783609031,3.955051013909173,298.0000000620057,0.01005048520824743,3.9651014991174205,77481381.64244841,290615.1339172885,2120.1276450827045,77771996.7763657,243984082.02086136,1,0.9958018873155375
2019-02-11,121.39266431482099,0.01,0.9863959043575742,2040061.1883572768,3662.2629991238937,17789.66525349859,377172.81841155887,647296.578890014,647296.578890014,449.0051847680906,0.0,0.0,449.0051847680906,77211257.88196996,292278.9500745332,2112.8213420128122,77503536.8320445,247648463.0199497,1,0.9949664906089092
2019-02-12,121.104520004138,0.01,0.987390487600435,2043567.5782563912,6485.6710597211495,2979.2811606072355,446405.1501928866,33869.054554104805,33857.860554101884,11.450226013255422,11.194000002920802,0.0037856446901308057,11.454011657945554,77623793.97760874,294391.60913732555,2124.1130744503375,77918185.58674607,247485270.66075897,1,0.9942143295126661
2019-02-13,122.892900797443,0.01,0.9914836633091191,2048705.287963648,5702.698034055065,564.9883267979603,407604.364521116,19124.572886794806,19119.60288680552,15.635580543140591,4.969999989287317,0.004064354034546228,15.639644897175138,78012273.76924306,296510.7307232877,2134.761230859316,78308784.49996635,251771335.71691352,1,0.9935469205517409
2019-02-14,122.599474443526,0.01,0.9977357987334972,2049999.3019153138,4416.650617653504,3122.636665987782,377372.42048195004,219830.7668428516,219830.7668428516,47.555380928258415,0.0,0.0,47.555380928258415,78169815.42288214,298602.2891737463,2139.113831386901,78468417.71205589,251328837.02441266,1,0.993769562552477
2019-02-15,122.467511686414,0.01,0.99011119481227,2051759.6960056543,2542.3487786650658,781.9546883248258,179932.35573500395,53069.17164301872,52994.34164305806,20.046566998710222,74.82999996066064,0.02830650520820969,20.074873503918433,78296678.60697412,300724.8436380499,2142.629337807521,78597403.45061217,251273904.5482857,1,0.993078362119624
2019-02-16,123.281857334914,0.01,0.995269739962482,2055223.397456297,3799.374045288656,335.6725946457591,206569.65200701356,47650.08663123846,47650.0866312149,16.4891713199343,2.3559550754725933e-08,8.152712745770273e-12,16.489171319942454,78455598.1723499,302855.3740626631,2147.0195959331713,78758453.54641256,253371757.67658445,1,0.9929479723874893
2019-02-17,126.31349616427299,0.01,0.9864032223621991,2061095.6241820296,8475.174029596616,2602.947303863475,610452.1290583909,57755.42147812247,57537.98647813735,25.947501858179255,217.43499998512561,0.09805513559795836,26.045556993777215,79008294.87993017,304991.4735532074,2162.1450475380175,79313286.35348338,260344194.21931663,1,0.9921584587675409
2019-02-18,141.039075394139,0.01,0.98753353156026,2060756.4439491837,6834.848198283929,7174.028431131272,906933.570276469,377935.5255921781,377360.73059217306,175.59007639097612,574.7950000050478,0.26745840194250153,175.8575347929186,79537292.92461446,306992.2406070476,2176.624588633163,79844285.16522151,290647183.4671067,1,0.9918900395301957
2019-02-19,147.608500918826,0.01,0.993456279024612,2065814.6066943728,6264.914749721531,1206.7520045319106,1014075.1534187794,118667.30801433325,118522.30801433505,71.99160740645542,144.99999999819556,0.08807441610522451,72.07968182256064,80432700.7700189,309121.25026542,2201.0893401949647,80741822.02028432,304931797.2703705,1,0.9910761606127478
2019-02-20,146.040881269459,0.01,0.9936493486422842,2062766.4262216212,5083.833981688134,8132.014454439282,1296047.714073509,245188.1829237342,245176.47792374121,98.81076606859841,11.704999992973171,0.0047173367768924244,98.8154834053753,81483560.3011687,311252.2302240797,2229.7954420650235,81794812.53139277,301248226.73845804,1,0.9905753735233395
2019-02-21,146.352132441088,0.01,1.01094017443351,2064198.5546586446,15798.704386049416,14366.575949026272,1309553.421056509,1366995.9762418866,181494.9762418901,52.00488540385251,1185500.9999999965,339.6889816332159,391.69386703706846,81426117.74598332,313088.82391972287,2228.287562680284,81739206.56990305,302099860.2561044,1,0.9924820459665591
2019-02-22,147.8367616802,0.01,0.9937311740528431,2076416.6647589456,16965.82616350986,4747.716063209111,2761092.563417703,87375.08699929714,85946.07332433476,17.845803140129867,1429.013674962378,0.2967197422934681,18.142522882423336,84099835.22240172,315371.90871595585,2301.2273191154272,84415207.13111767,306970715.61676395,1,0.9934460781268275
2019-02-23,151.037074018056,0.015,0.9999510978852281,2084458.4227436315,12971.32919666823,4929.571211982286,988541.7946365178,162730.26018694259,162730.26018694259,110.54829711855832,0.0,0.0,110.54829711855832,84925646.7568513,318738.4737887077,3477.113369870427,85244385.23064001,314830501.08349013,1,0.9941650290271746
2019-02-24,154.104224770896,0.015,0.991132502000757,2083275.7528078198,23443.25012244424,24625.920058256248,4331771.024336547,1382886.7142720819,1149789.7407038377,1075.7897818269296,233096.97356824414,218.0949555055131,1293.8847373324427,87874531.06691577,321042.12931371894,3597.5402623437094,88195573.19622949,321041594.87045383,1,0.9933645734025305
2019-02-25,139.58805828521798,0.015,0.992139467613807,2094432.7861731963,13632.591460287571,2475.558094910346,827695.0137436092,721613.3394821882,721612.4394822115,1027.9015750519234,0.8999999767402187,0.0012820058843522337,1027.9028570578078,87980612.74117719,323616.18792472477,3601.961468063655,88304228.92910191,292357805.8308156,1,0.9938638809800359
2019-02-26,138.15068177803101,0.015,1.0004034770046,2101202.210126758,7760.02286766516,990.5989141031168,415307.29191216826,59147.85776463151,59124.41776459919,16.234864438694263,23.440000032322132,0.006436346223025148,16.24130078491729,88336772.17532471,327216.5413876095,3616.594763669669,88663988.71671231,290282517.8825172,1,0.9939947361091949
2019-02-27,137.821074516672,0.015,1.01397450148526,2104056.981713785,7241.539005849045,4386.767418822739,295051.47402861714,263186.497440815,262894.076936378,239.98775264071836,292.4205044369446,0.2669415017017325,240.25469414242008,88368637.15191254,330594.32814296026,3618.0414494931924,88699231.4800555,289983394.06409955,1,0.9964769610368717
2019-02-28,137.601768735249,0.015,0.995569597564462,2109029.0893380917,7012.0248195431195,2039.9171952363104,832042.6656807065,219991.0055949749,219991.0055949749,276.7003361671105,0.0,0.0,276.7003361671105,88980688.81199828,333960.77357802395,3643.1457712308156,89314649.5855763,290206133.0070129,1,0.9979914366018646
2019-03-01,137.412052888965,0.015,0.9817279679358759,2126954.4692224683,18883.03454155568,957.6546571792569,547486.8573386371,80950.81282094121,80933.59582092671,88.51065867573743,17.2170000144979,0.018828868237550415,88.52948754397498,89447224.85651596,337534.5579131481,3662.313822668123,89784759.41442911,292269180.0172183,1,0.9978480146857976
2019-03-02,134.895571507383,0.015,0.9790430801689429,2132713.1393038547,6814.932359477039,1056.2622780906968,314762.43198251724,164729.97012969851,164725.48412971298,226.39343358222422,4.48599998553982,0.006165414812054422,226.39959899703626,89597257.31836876,340976.7379738619,3668.5796597108642,89938234.05634263,287693557.78769845,1,0.9974990724497378
2019-03-03,134.341422834961,0.015,0.99206275106861,2128125.89142631,2771.393985501956,7358.641863046214,343501.36021986604,386177.2802630663,386177.2802630597,233.89058027082427,6.577465683221817e-09,3.983681443694042e-12,233.89058027082825,89554581.39832556,344409.8266481921,3666.9792546009917,89898991.22497375,285895460.22613025,1,0.9948307971499187
2019-03-04,128.367382896441,0.015,0.976665611284443,2154202.255763146,48798.58990704594,22722.22557020979,1982225.4465655982,800946.3244949579,794693.2584466361,1452.362786960137,6253.06604832178,11.42795705948004,1463.7907440196173,90735860.5203962,346661.34140747297,3715.305503300481,91082521.86180368,276529305.8019247,1,0.993975827057082
